timestamp(ms),Livello Fumo,
"1775743394.823","2004",
"1775743394.833","2003",
"1775743394.843","2002",
"1775743394.853","1999",
"1775743394.863","2003",
"1775743394.873","2003",
"1775743394.883","2003",
"1775743394.893","2002",
"1775743394.903","2003",
"1775743394.913","2002",
"1775743394.923","2002",
"1775743394.933","2002",
"1775743394.943","2003",
"1775743394.953","2003",
"1775743394.963","2002",
"1775743394.973","2003",
"1775743394.983","2003",
"1775743394.993","2003",
"1775743395.003","2002",
"1775743395.013","2002",
"1775743395.023","2002",
"1775743395.033","2003",
"1775743395.043","2002",
"1775743395.053","2004",
"1775743395.063","2002",
"1775743395.073","2001",
"1775743395.083","2004",
"1775743395.093","2004",
"1775743395.103","2002",
"1775743395.113","2002",
"1775743395.123","2002",
"1775743395.133","2003",
"1775743395.143","2003",
"1775743395.153","2002",
"1775743395.163","2003",
"1775743395.173","2003",
"1775743395.183","2003",
"1775743395.193","1998",
"1775743395.203","2002",
"1775743395.213","2003",
"1775743395.223","2004",
"1775743395.233","2003",
"1775743395.243","2003",
"1775743395.253","2003",
"1775743395.263","2002",
"1775743395.273","2005",
"1775743395.283","2004",
"1775743395.293","2001",
"1775743395.303","2003",
"1775743395.313","2003",
"1775743395.323","2003",
"1775743395.333","2003",
"1775743395.343","2003",
"1775743395.353","2004",
"1775743395.363","2002",
"1775743395.373","2003",
"1775743395.383","1998",
"1775743395.393","2002",
"1775743395.403","2003",
"1775743395.413","1997",
"1775743395.423","2002",
"1775743395.433","2002",
"1775743395.443","1999",
"1775743395.453","2002",
"1775743395.463","2002",
"1775743395.473","2002",
"1775743395.483","2003",
"1775743395.493","2004",
"1775743395.503","2005",
"1775743395.513","2003",
"1775743395.523","2002",
"1775743395.533","2003",
"1775743395.543","2001",
"1775743395.553","2003",
"1775743395.563","2004",
"1775743395.573","2002",
"1775743395.583","2003",
"1775743395.593","1999",
"1775743395.603","2005",
"1775743395.613","2003",
"1775743395.623","2004",
"1775743395.633","2003",
"1775743395.643","2003",
"1775743395.653","2003",
"1775743395.663","2001",
"1775743395.673","2004",
"1775743395.683","2004",
"1775743395.693","2005",
"1775743395.703","2003",
"1775743395.713","2004",
"1775743395.723","2003",
"1775743395.733","2003",
"1775743395.743","2003",
"1775743395.753","2002",
"1775743395.763","2003",
"1775743395.773","2003",
"1775743395.783","2003",
"1775743395.793","2004",
"1775743395.803","2001",
"1775743395.813","1999",
"1775743395.823","2002",
"1775743395.833","2003",
"1775743395.843","1999",
"1775743395.853","2005",
"1775743395.863","2006",
"1775743395.873","2003",
"1775743395.883","2002",
"1775743395.893","2003",
"1775743395.903","2003",
"1775743395.913","2003",
"1775743395.923","2003",
"1775743395.933","2004",
"1775743395.943","2003",
"1775743395.953","2004",
"1775743395.963","2003",
"1775743395.973","2003",
"1775743395.983","2002",
"1775743395.993","2003",
"1775743396.003","2002",
"1775743396.013","2002",
"1775743396.023","2002",
"1775743396.033","2004",
"1775743396.043","2005",
"1775743396.053","2003",
"1775743396.063","2002",
"1775743396.073","2004",
"1775743396.083","2003",
"1775743396.093","2001",
"1775743396.103","2004",
"1775743396.113","2003",
"1775743396.123","2002",
"1775743396.133","2001",
"1775743396.143","2004",
"1775743396.153","2003",
"1775743396.163","2003",
"1775743396.173","2003",
"1775743396.183","1999",
"1775743396.193","2004",
"1775743396.203","2003",
"1775743396.213","2004",
"1775743396.223","2004",
"1775743396.233","2004",
"1775743396.243","2004",
"1775743396.253","2003",
"1775743396.263","2004",
"1775743396.273","2005",
"1775743396.283","2003",
"1775743396.293","2003",
"1775743396.303","2003",
"1775743396.313","2004",
"1775743396.323","2003",
"1775743396.333","2003",
"1775743396.343","2004",
"1775743396.353","2003",
"1775743396.363","2003",
"1775743396.373","2005",
"1775743396.383","2003",
"1775743396.393","2005",
"1775743396.403","2005",
"1775743396.413","2004",
"1775743396.423","2003",
"1775743396.433","2003",
"1775743396.443","2003",
"1775743396.453","2003",
"1775743396.463","2003",
"1775743396.473","2004",
"1775743396.483","2004",
"1775743396.493","2003",
"1775743396.503","2002",
"1775743396.513","2005",
"1775743396.523","2003",
"1775743396.533","2003",
"1775743396.543","2003",
"1775743396.553","2003",
"1775743396.563","2004",
"1775743396.573","2004",
"1775743396.583","2004",
"1775743396.593","2005",
"1775743396.603","2002",
"1775743396.613","2003",
"1775743396.623","1999",
"1775743396.633","2002",
"1775743396.643","2004",
"1775743396.653","2004",
"1775743396.663","2003",
"1775743396.673","2002",
"1775743396.683","2005",
"1775743396.693","2004",
"1775743396.703","2002",
"1775743396.713","2003",
"1775743396.723","2003",
"1775743396.733","2004",
"1775743396.743","2003",
"1775743396.753","2003",
"1775743396.763","2004",
"1775743396.773","2003",
"1775743396.783","2003",
"1775743396.793","2003",
"1775743396.803","2003",
"1775743396.813","2004",
"1775743396.823","2003",
"1775743396.833","2005",
"1775743396.843","2004",
"1775743396.853","2003",
"1775743396.863","2003",
"1775743396.873","2002",
"1775743396.883","2003",
"1775743396.893","2005",
"1775743396.903","2003",
"1775743396.913","2005",
"1775743396.923","2004",
"1775743396.933","2002",
"1775743396.943","2003",
"1775743396.953","2004",
"1775743396.963","2004",
"1775743396.973","2003",
"1775743396.983","2003",
"1775743396.993","2004",
"1775743397.003","2004",
"1775743397.013","2002",
"1775743397.023","2003",
"1775743397.033","2004",
"1775743397.043","2004",
"1775743397.053","2004",
"1775743397.063","2004",
"1775743397.073","2004",
"1775743397.083","2003",
"1775743397.093","2003",
