Timestamp(ms),Sensor,Temp(C),Humidity(%),Pressure(hPa),Gas(Ohm/Analog)
8985277,BMP280,28.71,0.00,1021.51,0.00
8988196,MQ2,0.00,0.00,0.00,93.00
8988242,AHT20,25.12,30.54,0.00,0.00
8988248,BMP280,28.70,0.00,1021.52,0.00
8991196,MQ2,0.00,0.00,0.00,91.00
8991247,AHT20,25.00,30.81,0.00,0.00
8991252,BMP280,28.55,0.00,1021.49,0.00
8994196,MQ2,0.00,0.00,0.00,87.00
8994255,AHT20,24.87,31.15,0.00,0.00
8994260,BMP280,28.40,0.00,1021.46,0.00
8997196,MQ2,0.00,0.00,0.00,82.00
8997261,AHT20,24.85,31.38,0.00,0.00
8997266,BMP280,28.28,0.00,1021.49,0.00
9000196,MQ2,0.00,0.00,0.00,81.00
9000255,AHT20,24.91,31.65,0.00,0.00
9000258,BMP280,28.34,0.00,1021.52,0.00
9003196,MQ2,0.00,0.00,0.00,80.00
9003258,AHT20,24.85,31.79,0.00,0.00
9003262,BMP280,28.18,0.00,1021.50,0.00
9006196,MQ2,0.00,0.00,0.00,79.00
9006245,AHT20,24.85,32.03,0.00,0.00
9006250,BMP280,28.15,0.00,1021.52,0.00
9009196,MQ2,0.00,0.00,0.00,80.00
9009261,AHT20,24.81,32.13,0.00,0.00
9009265,BMP280,28.14,0.00,1021.50,0.00
9012196,MQ2,0.00,0.00,0.00,78.00
9012259,AHT20,24.85,32.20,0.00,0.00
9012264,BMP280,28.20,0.00,1021.47,0.00
9015196,MQ2,0.00,0.00,0.00,78.00
9015277,AHT20,24.88,32.22,0.00,0.00
9015283,BMP280,28.20,0.00,1021.47,0.00
9018196,MQ2,0.00,0.00,0.00,78.00
9018245,AHT20,24.87,32.33,0.00,0.00
9018250,BMP280,28.25,0.00,1021.46,0.00
9021196,MQ2,0.00,0.00,0.00,78.00
9021252,AHT20,25.06,32.33,0.00,0.00
9021256,BMP280,28.44,0.00,1021.48,0.00
9024196,MQ2,0.00,0.00,0.00,74.00
9024257,AHT20,25.21,32.26,0.00,0.00
9024261,BMP280,28.61,0.00,1021.50,0.00
9027196,MQ2,0.00,0.00,0.00,71.00
9027269,AHT20,25.15,32.27,0.00,0.00
9027273,BMP280,28.48,0.00,1021.50,0.00
9030196,MQ2,0.00,0.00,0.00,74.00
9030242,AHT20,25.09,32.36,0.00,0.00
9030248,BMP280,28.40,0.00,1021.52,0.00
9033196,MQ2,0.00,0.00,0.00,78.00
9033245,AHT20,25.10,32.42,0.00,0.00
9033249,BMP280,28.33,0.00,1021.52,0.00
9036196,MQ2,0.00,0.00,0.00,78.00
9036243,AHT20,24.95,32.50,0.00,0.00
9036247,BMP280,28.21,0.00,1021.50,0.00
9039196,MQ2,0.00,0.00,0.00,79.00
9039250,AHT20,24.77,32.60,0.00,0.00
9039255,BMP280,28.03,0.00,1021.56,0.00
9042196,MQ2,0.00,0.00,0.00,79.00
9042265,AHT20,24.72,32.60,0.00,0.00
9042269,BMP280,28.05,0.00,1021.57,0.00
9045196,MQ2,0.00,0.00,0.00,75.00
9045242,AHT20,24.41,32.67,0.00,0.00
9045244,BMP280,27.86,0.00,1021.50,0.00
9048196,MQ2,0.00,0.00,0.00,82.00
9048240,AHT20,23.92,32.80,0.00,0.00
9048245,BMP280,27.42,0.00,1021.40,0.00
9051196,MQ2,0.00,0.00,0.00,86.00
9051253,AHT20,23.57,33.12,0.00,0.00
9051257,BMP280,26.98,0.00,1021.44,0.00
9054196,MQ2,0.00,0.00,0.00,96.00
9054257,AHT20,23.34,33.44,0.00,0.00
9054261,BMP280,26.71,0.00,1021.45,0.00
9057196,MQ2,0.00,0.00,0.00,109.00
9057272,AHT20,23.06,33.93,0.00,0.00
9057277,BMP280,26.43,0.00,1021.51,0.00
9060196,MQ2,0.00,0.00,0.00,117.00
9060235,AHT20,22.87,34.26,0.00,0.00
9060239,BMP280,26.23,0.00,1021.51,0.00
9063196,MQ2,0.00,0.00,0.00,115.00
9063250,AHT20,22.75,34.65,0.00,0.00
9063254,BMP280,26.06,0.00,1021.50,0.00
9066196,MQ2,0.00,0.00,0.00,112.00
9066258,AHT20,22.78,35.08,0.00,0.00
9066263,BMP280,26.06,0.00,1021.51,0.00
9069196,MQ2,0.00,0.00,0.00,107.00
9069255,AHT20,22.94,35.36,0.00,0.00
9069259,BMP280,26.18,0.00,1021.48,0.00
9072196,MQ2,0.00,0.00,0.00,100.00
9072242,AHT20,23.03,35.47,0.00,0.00
9072248,BMP280,26.21,0.00,1021.48,0.00
9075196,MQ2,0.00,0.00,0.00,98.00
9075250,AHT20,23.19,35.56,0.00,0.00
9075255,BMP280,26.42,0.00,1021.50,0.00
9078196,MQ2,0.00,0.00,0.00,94.00
9078243,AHT20,23.25,35.58,0.00,0.00
9078247,BMP280,26.53,0.00,1021.49,0.00
9081196,MQ2,0.00,0.00,0.00,93.00
9081250,AHT20,23.29,35.62,0.00,0.00
9081255,BMP280,26.50,0.00,1021.50,0.00
9084196,MQ2,0.00,0.00,0.00,92.00
9084262,AHT20,23.45,35.66,0.00,0.00
9084268,BMP280,26.62,0.00,1021.49,0.00
9087196,MQ2,0.00,0.00,0.00,89.00
9087240,AHT20,23.66,35.51,0.00,0.00
9087245,BMP280,26.81,0.00,1021.51,0.00
9090196,MQ2,0.00,0.00,0.00,86.00
9090249,AHT20,23.87,35.45,0.00,0.00
9090254,BMP280,27.03,0.00,1021.47,0.00
9093196,MQ2,0.00,0.00,0.00,85.00
9093249,AHT20,23.93,35.29,0.00,0.00
9093253,BMP280,27.06,0.00,1021.46,0.00
9096196,MQ2,0.00,0.00,0.00,65.00
9096252,AHT20,24.11,35.21,0.00,0.00
9096256,BMP280,27.25,0.00,1021.47,0.00
9099196,MQ2,0.00,0.00,0.00,82.00
9099263,AHT20,24.08,35.05,0.00,0.00
9099268,BMP280,27.19,0.00,1021.46,0.00
9102196,MQ2,0.00,0.00,0.00,82.00
9102246,AHT20,24.16,34.99,0.00,0.00
9102251,BMP280,27.26,0.00,1021.47,0.00
9105196,MQ2,0.00,0.00,0.00,86.00
9105239,AHT20,24.29,34.88,0.00,0.00
9105244,BMP280,27.39,0.00,1021.45,0.00
9108196,MQ2,0.00,0.00,0.00,82.00
9108245,AHT20,24.34,34.72,0.00,0.00
9108250,BMP280,27.47,0.00,1021.48,0.00
9111196,MQ2,0.00,0.00,0.00,81.00
9111264,AHT20,24.40,34.68,0.00,0.00
9111268,BMP280,27.57,0.00,1021.46,0.00
9114196,MQ2,0.00,0.00,0.00,80.00
9114242,AHT20,24.73,34.49,0.00,0.00
9114248,BMP280,27.83,0.00,1021.46,0.00
9117196,MQ2,0.00,0.00,0.00,80.00
9117242,AHT20,24.87,34.28,0.00,0.00
9117247,BMP280,28.05,0.00,1021.45,0.00
9120196,MQ2,0.00,0.00,0.00,81.00
9120249,AHT20,24.96,34.02,0.00,0.00
9120254,BMP280,28.10,0.00,1021.47,0.00
9123196,MQ2,0.00,0.00,0.00,81.00
9123259,AHT20,24.75,33.91,0.00,0.00
9123264,BMP280,27.99,0.00,1021.50,0.00
9126196,MQ2,0.00,0.00,0.00,86.00
9126262,AHT20,24.50,33.83,0.00,0.00
9126267,BMP280,27.77,0.00,1021.44,0.00
9129196,MQ2,0.00,0.00,0.00,86.00
9129236,AHT20,24.28,33.91,0.00,0.00
9129243,BMP280,27.59,0.00,1021.44,0.00
9132196,MQ2,0.00,0.00,0.00,90.00
9132242,AHT20,24.03,34.05,0.00,0.00
9132247,BMP280,27.30,0.00,1021.48,0.00
9135196,MQ2,0.00,0.00,0.00,94.00
9135257,AHT20,24.00,34.39,0.00,0.00
9135261,BMP280,27.21,0.00,1021.43,0.00
9138196,MQ2,0.00,0.00,0.00,77.00
9138264,AHT20,23.87,34.64,0.00,0.00
9138268,BMP280,27.04,0.00,1021.44,0.00
9141196,MQ2,0.00,0.00,0.00,96.00
9141266,AHT20,23.70,34.77,0.00,0.00
9141270,BMP280,26.82,0.00,1021.49,0.00
9144196,MQ2,0.00,0.00,0.00,95.00
9144240,AHT20,23.74,34.95,0.00,0.00
9144245,BMP280,26.86,0.00,1021.48,0.00
9147196,MQ2,0.00,0.00,0.00,90.00
9147252,AHT20,23.78,35.05,0.00,0.00
9147257,BMP280,26.94,0.00,1021.49,0.00
9150196,MQ2,0.00,0.00,0.00,90.00
9150257,AHT20,23.76,35.21,0.00,0.00
9150261,BMP280,26.95,0.00,1021.50,0.00
9153196,MQ2,0.00,0.00,0.00,90.00
9153277,AHT20,23.75,35.34,0.00,0.00
9153282,BMP280,26.88,0.00,1021.49,0.00
9156196,MQ2,0.00,0.00,0.00,92.00
9156247,AHT20,23.78,35.55,0.00,0.00
9156252,BMP280,26.86,0.00,1021.48,0.00
9159196,MQ2,0.00,0.00,0.00,90.00
9159246,AHT20,23.89,35.72,0.00,0.00
9159250,BMP280,26.91,0.00,1021.48,0.00
9162196,MQ2,0.00,0.00,0.00,91.00
9162250,AHT20,24.06,35.94,0.00,0.00
9162254,BMP280,27.04,0.00,1021.49,0.00
9165196,MQ2,0.00,0.00,0.00,88.00
9165259,AHT20,24.35,35.82,0.00,0.00
9165265,BMP280,27.32,0.00,1021.40,0.00
9168196,MQ2,0.00,0.00,0.00,88.00
9168265,AHT20,24.31,35.67,0.00,0.00
9168269,BMP280,27.36,0.00,1021.45,0.00
9171196,MQ2,0.00,0.00,0.00,89.00
9171236,AHT20,24.24,35.53,0.00,0.00
9171242,BMP280,27.35,0.00,1021.44,0.00
9174196,MQ2,0.00,0.00,0.00,86.00
9174243,AHT20,24.23,35.37,0.00,0.00
9174247,BMP280,27.30,0.00,1021.44,0.00
9177196,MQ2,0.00,0.00,0.00,84.00
9177260,AHT20,24.37,35.26,0.00,0.00
9177264,BMP280,27.40,0.00,1021.44,0.00
9180196,MQ2,0.00,0.00,0.00,89.00
9180261,AHT20,24.48,35.38,0.00,0.00
9180266,BMP280,27.50,0.00,1021.45,0.00
9183196,MQ2,0.00,0.00,0.00,89.00
9183261,AHT20,24.41,35.21,0.00,0.00
9183266,BMP280,27.46,0.00,1021.45,0.00
9186196,MQ2,0.00,0.00,0.00,90.00
9186241,AHT20,24.49,35.02,0.00,0.00
9186246,BMP280,27.55,0.00,1021.45,0.00
9189196,MQ2,0.00,0.00,0.00,92.00
9189249,AHT20,24.28,34.96,0.00,0.00
9189254,BMP280,27.31,0.00,1021.49,0.00
9192196,MQ2,0.00,0.00,0.00,98.00
9192258,AHT20,24.07,35.00,0.00,0.00
9192262,BMP280,27.12,0.00,1021.46,0.00
9195196,MQ2,0.00,0.00,0.00,104.00
9195274,AHT20,24.01,35.13,0.00,0.00
9195279,BMP280,27.07,0.00,1021.46,0.00
9198196,MQ2,0.00,0.00,0.00,99.00
9198242,AHT20,23.93,35.19,0.00,0.00
9198248,BMP280,26.91,0.00,1021.52,0.00
9201196,MQ2,0.00,0.00,0.00,103.00
9201243,AHT20,23.90,35.33,0.00,0.00
9201247,BMP280,26.82,0.00,1021.50,0.00
9204196,MQ2,0.00,0.00,0.00,100.00
9204253,AHT20,23.93,35.48,0.00,0.00
9204257,BMP280,26.87,0.00,1021.48,0.00
9207196,MQ2,0.00,0.00,0.00,93.00
9207260,AHT20,24.14,35.41,0.00,0.00
9207265,BMP280,26.99,0.00,1021.46,0.00
9210196,MQ2,0.00,0.00,0.00,92.00
9210262,AHT20,24.34,35.21,0.00,0.00
9210266,BMP280,27.22,0.00,1021.43,0.00
9213196,MQ2,0.00,0.00,0.00,91.00
9213236,AHT20,24.57,34.99,0.00,0.00
9213240,BMP280,27.48,0.00,1021.45,0.00
9216196,MQ2,0.00,0.00,0.00,87.00
9216246,AHT20,24.36,34.87,0.00,0.00
9216251,BMP280,27.33,0.00,1021.51,0.00
9219196,MQ2,0.00,0.00,0.00,93.00
9219257,AHT20,24.08,34.67,0.00,0.00
9219260,BMP280,27.21,0.00,1021.50,0.00
9222196,MQ2,0.00,0.00,0.00,89.00
9222262,AHT20,23.92,34.69,0.00,0.00
9222266,BMP280,27.01,0.00,1021.44,0.00
9225196,MQ2,0.00,0.00,0.00,98.00
9225264,AHT20,23.56,34.78,0.00,0.00
9225269,BMP280,26.71,0.00,1021.51,0.00
9228196,MQ2,0.00,0.00,0.00,110.00
9228240,AHT20,23.32,35.04,0.00,0.00
9228244,BMP280,26.47,0.00,1021.50,0.00
9231196,MQ2,0.00,0.00,0.00,113.00
9231253,AHT20,23.12,35.25,0.00,0.00
9231258,BMP280,26.22,0.00,1021.46,0.00
9234196,MQ2,0.00,0.00,0.00,119.00
9234262,AHT20,22.87,35.51,0.00,0.00
9234266,BMP280,26.01,0.00,1021.46,0.00
9237196,MQ2,0.00,0.00,0.00,124.00
9237268,AHT20,22.70,35.79,0.00,0.00
9237274,BMP280,25.76,0.00,1021.44,0.00
9240196,MQ2,0.00,0.00,0.00,135.00
9240242,AHT20,22.54,36.11,0.00,0.00
9240248,BMP280,25.56,0.00,1021.46,0.00
9243196,MQ2,0.00,0.00,0.00,144.00
9243248,AHT20,22.42,36.43,0.00,0.00
9243253,BMP280,25.44,0.00,1021.47,0.00
9246196,MQ2,0.00,0.00,0.00,146.00
9246254,AHT20,22.43,36.79,0.00,0.00
9246258,BMP280,25.41,0.00,1021.49,0.00
9249196,MQ2,0.00,0.00,0.00,139.00
9249259,AHT20,22.47,37.06,0.00,0.00
9249265,BMP280,25.48,0.00,1021.47,0.00
9252196,MQ2,0.00,0.00,0.00,132.00
9252259,AHT20,22.55,37.16,0.00,0.00
9252263,BMP280,25.50,0.00,1021.50,0.00
9255196,MQ2,0.00,0.00,0.00,122.00
9255237,AHT20,22.56,37.26,0.00,0.00
9255242,BMP280,25.53,0.00,1021.51,0.00
9258196,MQ2,0.00,0.00,0.00,118.00
9258245,AHT20,22.58,37.44,0.00,0.00
9258249,BMP280,25.53,0.00,1021.48,0.00
9261196,MQ2,0.00,0.00,0.00,112.00
9261259,AHT20,22.62,37.56,0.00,0.00
9261265,BMP280,25.56,0.00,1021.51,0.00
9264196,MQ2,0.00,0.00,0.00,107.00
9264259,AHT20,22.69,37.63,0.00,0.00
9264263,BMP280,25.57,0.00,1021.49,0.00
9267196,MQ2,0.00,0.00,0.00,108.00
9267266,AHT20,22.76,37.64,0.00,0.00
9267271,BMP280,25.66,0.00,1021.48,0.00
9270196,MQ2,0.00,0.00,0.00,96.00
9270245,AHT20,22.93,37.68,0.00,0.00
9270249,BMP280,25.89,0.00,1021.47,0.00
9273196,MQ2,0.00,0.00,0.00,96.00
9273253,AHT20,23.12,37.63,0.00,0.00
9273257,BMP280,26.03,0.00,1021.48,0.00
9276196,MQ2,0.00,0.00,0.00,95.00
9276257,AHT20,23.27,37.55,0.00,0.00
9276261,BMP280,26.11,0.00,1021.45,0.00
9279196,MQ2,0.00,0.00,0.00,93.00
9279260,AHT20,23.49,37.43,0.00,0.00
9279265,BMP280,26.25,0.00,1021.49,0.00
9282196,MQ2,0.00,0.00,0.00,94.00
9282242,AHT20,23.85,37.32,0.00,0.00
9282248,BMP280,26.57,0.00,1021.43,0.00
9285196,MQ2,0.00,0.00,0.00,95.00
9285237,AHT20,24.15,37.17,0.00,0.00
9285241,BMP280,26.89,0.00,1021.47,0.00
9288196,MQ2,0.00,0.00,0.00,91.00
9288240,AHT20,24.52,36.83,0.00,0.00
9288244,BMP280,27.26,0.00,1021.42,0.00
9291196,MQ2,0.00,0.00,0.00,94.00
9291259,AHT20,24.83,36.46,0.00,0.00
9291264,BMP280,27.60,0.00,1021.44,0.00
9294196,MQ2,0.00,0.00,0.00,89.00
9294266,AHT20,24.95,36.10,0.00,0.00
9294270,BMP280,27.72,0.00,1021.41,0.00
9297196,MQ2,0.00,0.00,0.00,94.00
9297235,AHT20,25.10,36.05,0.00,0.00
9297241,BMP280,27.84,0.00,1021.40,0.00
9300196,MQ2,0.00,0.00,0.00,92.00
9300247,AHT20,25.14,35.74,0.00,0.00
9300251,BMP280,27.86,0.00,1021.42,0.00
9303196,MQ2,0.00,0.00,0.00,95.00
9303259,AHT20,25.26,35.67,0.00,0.00
9303265,BMP280,27.92,0.00,1021.45,0.00
9306196,MQ2,0.00,0.00,0.00,93.00
9306251,AHT20,25.35,35.39,0.00,0.00
9306255,BMP280,28.00,0.00,1021.47,0.00
9309196,MQ2,0.00,0.00,0.00,89.00
9309257,AHT20,25.40,34.94,0.00,0.00
9309263,BMP280,28.11,0.00,1021.43,0.00
9312196,MQ2,0.00,0.00,0.00,91.00
9312237,AHT20,25.31,34.63,0.00,0.00
9312242,BMP280,28.03,0.00,1021.43,0.00
9315196,MQ2,0.00,0.00,0.00,83.00
9315251,AHT20,25.18,34.38,0.00,0.00
9315257,BMP280,27.91,0.00,1021.43,0.00
9318196,MQ2,0.00,0.00,0.00,85.00
9318260,AHT20,25.00,34.22,0.00,0.00
9318265,BMP280,27.76,0.00,1021.43,0.00
9321196,MQ2,0.00,0.00,0.00,83.00
9321262,AHT20,24.84,34.13,0.00,0.00
9321266,BMP280,27.65,0.00,1021.39,0.00
9324196,MQ2,0.00,0.00,0.00,94.00
9324242,AHT20,24.66,34.21,0.00,0.00
9324248,BMP280,27.44,0.00,1021.42,0.00
9327196,MQ2,0.00,0.00,0.00,97.00
9327241,AHT20,24.53,34.31,0.00,0.00
9327247,BMP280,27.30,0.00,1021.39,0.00
9330196,MQ2,0.00,0.00,0.00,102.00
9330243,AHT20,24.46,34.53,0.00,0.00
9330246,BMP280,27.12,0.00,1021.41,0.00
9333196,MQ2,0.00,0.00,0.00,106.00
9333260,AHT20,24.43,34.65,0.00,0.00
9333264,BMP280,27.07,0.00,1021.44,0.00
9336196,MQ2,0.00,0.00,0.00,106.00
9336263,AHT20,24.35,34.78,0.00,0.00
9336267,BMP280,27.02,0.00,1021.46,0.00
9339196,MQ2,0.00,0.00,0.00,103.00
9339241,AHT20,24.30,34.94,0.00,0.00
9339246,BMP280,27.07,0.00,1021.41,0.00
9342196,MQ2,0.00,0.00,0.00,99.00
9342237,AHT20,24.33,35.04,0.00,0.00
9342243,BMP280,27.10,0.00,1021.43,0.00
9345196,MQ2,0.00,0.00,0.00,94.00
9345249,AHT20,24.52,35.07,0.00,0.00
9345257,BMP280,27.21,0.00,1021.43,0.00
9348196,MQ2,0.00,0.00,0.00,91.00
9348250,AHT20,24.72,34.97,0.00,0.00
9348254,BMP280,27.38,0.00,1021.41,0.00
9351196,MQ2,0.00,0.00,0.00,93.00
9351268,AHT20,24.86,34.83,0.00,0.00
9351275,BMP280,27.52,0.00,1021.40,0.00
9354196,MQ2,0.00,0.00,0.00,92.00
9354240,AHT20,25.02,34.67,0.00,0.00
9354244,BMP280,27.64,0.00,1021.43,0.00
9357196,MQ2,0.00,0.00,0.00,90.00
9357251,AHT20,25.07,34.56,0.00,0.00
9357255,BMP280,27.63,0.00,1021.45,0.00
9360196,MQ2,0.00,0.00,0.00,89.00
9360255,AHT20,25.13,34.43,0.00,0.00
9360259,BMP280,27.74,0.00,1021.45,0.00
9363196,MQ2,0.00,0.00,0.00,90.00
9363264,AHT20,25.15,34.31,0.00,0.00
9363269,BMP280,27.74,0.00,1021.41,0.00
9366196,MQ2,0.00,0.00,0.00,89.00
9366242,AHT20,25.20,34.15,0.00,0.00
9366248,BMP280,27.75,0.00,1021.39,0.00
9369196,MQ2,0.00,0.00,0.00,86.00
9369243,AHT20,25.17,34.08,0.00,0.00
9369248,BMP280,27.68,0.00,1021.43,0.00
9372196,MQ2,0.00,0.00,0.00,90.00
9372246,AHT20,25.14,33.99,0.00,0.00
9372251,BMP280,27.65,0.00,1021.42,0.00
9375196,MQ2,0.00,0.00,0.00,91.00
9375256,AHT20,25.32,33.95,0.00,0.00
9375262,BMP280,27.88,0.00,1021.42,0.00
9378196,MQ2,0.00,0.00,0.00,91.00
9378267,AHT20,25.52,33.92,0.00,0.00
9378272,BMP280,28.03,0.00,1021.41,0.00
9381196,MQ2,0.00,0.00,0.00,89.00
9381236,AHT20,25.36,33.83,0.00,0.00
9381240,BMP280,27.85,0.00,1021.39,0.00
9384196,MQ2,0.00,0.00,0.00,88.00
9384245,AHT20,25.37,33.85,0.00,0.00
9384250,BMP280,27.87,0.00,1021.41,0.00
9387196,MQ2,0.00,0.00,0.00,89.00
9387258,AHT20,25.45,33.72,0.00,0.00
9387262,BMP280,28.00,0.00,1021.43,0.00
9390196,MQ2,0.00,0.00,0.00,87.00
9390258,AHT20,25.40,33.54,0.00,0.00
9390263,BMP280,28.08,0.00,1021.41,0.00
9393196,MQ2,0.00,0.00,0.00,84.00
9393267,AHT20,25.34,33.44,0.00,0.00
9393273,BMP280,28.08,0.00,1021.40,0.00
9396196,MQ2,0.00,0.00,0.00,83.00
9396239,AHT20,25.28,33.37,0.00,0.00
9396243,BMP280,28.08,0.00,1021.41,0.00
9399196,MQ2,0.00,0.00,0.00,83.00
9399251,AHT20,25.18,33.35,0.00,0.00
9399256,BMP280,27.99,0.00,1021.38,0.00
9402196,MQ2,0.00,0.00,0.00,80.00
9402259,AHT20,25.23,33.41,0.00,0.00
9402263,BMP280,27.93,0.00,1021.40,0.00
9405196,MQ2,0.00,0.00,0.00,82.00
9405272,AHT20,25.16,33.46,0.00,0.00
9405277,BMP280,27.82,0.00,1021.43,0.00
9408196,MQ2,0.00,0.00,0.00,81.00
9408247,AHT20,25.27,33.48,0.00,0.00
9408252,BMP280,27.86,0.00,1021.47,0.00
9411196,MQ2,0.00,0.00,0.00,83.00
9411243,AHT20,25.26,33.49,0.00,0.00
9411248,BMP280,27.81,0.00,1021.43,0.00
9414196,MQ2,0.00,0.00,0.00,83.00
9414242,AHT20,25.25,33.51,0.00,0.00
9414246,BMP280,27.79,0.00,1021.43,0.00
9417196,MQ2,0.00,0.00,0.00,80.00
9417264,AHT20,25.30,33.55,0.00,0.00
9417269,BMP280,27.80,0.00,1021.40,0.00
9420196,MQ2,0.00,0.00,0.00,83.00
9420266,AHT20,25.40,33.57,0.00,0.00
9420270,BMP280,27.83,0.00,1021.39,0.00
9423196,MQ2,0.00,0.00,0.00,83.00
9423238,AHT20,25.35,33.53,0.00,0.00
9423243,BMP280,27.78,0.00,1021.38,0.00
9426196,MQ2,0.00,0.00,0.00,81.00
9426246,AHT20,25.40,33.58,0.00,0.00
9426250,BMP280,27.82,0.00,1021.37,0.00
9429196,MQ2,0.00,0.00,0.00,82.00
9429257,AHT20,25.62,33.48,0.00,0.00
9429262,BMP280,28.13,0.00,1021.40,0.00
9432196,MQ2,0.00,0.00,0.00,80.00
9432261,AHT20,25.75,33.43,0.00,0.00
9432267,BMP280,28.25,0.00,1021.39,0.00
9435196,MQ2,0.00,0.00,0.00,81.00
9435274,AHT20,25.98,33.34,0.00,0.00
9435279,BMP280,28.48,0.00,1021.42,0.00
9438196,MQ2,0.00,0.00,0.00,80.00
9438239,AHT20,26.06,33.22,0.00,0.00
9438244,BMP280,28.53,0.00,1021.39,0.00
9441196,MQ2,0.00,0.00,0.00,80.00
9441241,AHT20,26.12,33.03,0.00,0.00
9441244,BMP280,28.65,0.00,1021.44,0.00
9444196,MQ2,0.00,0.00,0.00,81.00
9444252,AHT20,26.38,32.99,0.00,0.00
9444256,BMP280,28.83,0.00,1021.37,0.00
9447196,MQ2,0.00,0.00,0.00,80.00
9447274,AHT20,26.47,32.90,0.00,0.00
9447279,BMP280,29.00,0.00,1021.39,0.00
9450196,MQ2,0.00,0.00,0.00,80.00
9450242,AHT20,26.39,32.77,0.00,0.00
9450248,BMP280,28.90,0.00,1021.42,0.00
9453196,MQ2,0.00,0.00,0.00,81.00
9453249,AHT20,26.25,32.70,0.00,0.00
9453255,BMP280,28.81,0.00,1021.42,0.00
9456196,MQ2,0.00,0.00,0.00,80.00
9456248,AHT20,26.30,32.80,0.00,0.00
9456253,BMP280,28.81,0.00,1021.42,0.00
9459196,MQ2,0.00,0.00,0.00,80.00
9459258,AHT20,26.27,32.69,0.00,0.00
9459263,BMP280,28.78,0.00,1021.38,0.00
9462196,MQ2,0.00,0.00,0.00,79.00
9462273,AHT20,26.29,32.57,0.00,0.00
9462278,BMP280,28.93,0.00,1021.36,0.00
9465196,MQ2,0.00,0.00,0.00,78.00
9465236,AHT20,26.26,32.49,0.00,0.00
9465241,BMP280,28.94,0.00,1021.40,0.00
9468196,MQ2,0.00,0.00,0.00,85.00
9468245,AHT20,26.28,32.49,0.00,0.00
9468249,BMP280,28.87,0.00,1021.38,0.00
9471196,MQ2,0.00,0.00,0.00,81.00
9471258,AHT20,26.15,32.44,0.00,0.00
9471263,BMP280,28.79,0.00,1021.40,0.00
9474196,MQ2,0.00,0.00,0.00,81.00
9474263,AHT20,25.97,32.38,0.00,0.00
9474267,BMP280,28.53,0.00,1021.36,0.00
9477196,MQ2,0.00,0.00,0.00,80.00
9477269,AHT20,25.95,32.41,0.00,0.00
9477274,BMP280,28.52,0.00,1021.41,0.00
9480196,MQ2,0.00,0.00,0.00,85.00
9480242,AHT20,25.85,32.34,0.00,0.00
9480246,BMP280,28.50,0.00,1021.40,0.00
9483196,MQ2,0.00,0.00,0.00,81.00
9483241,AHT20,25.75,32.46,0.00,0.00
9483271,BMP280,28.42,0.00,1021.45,0.00
9486196,MQ2,0.00,0.00,0.00,81.00
9486257,AHT20,25.67,32.56,0.00,0.00
9486261,BMP280,28.34,0.00,1021.42,0.00
9489196,MQ2,0.00,0.00,0.00,80.00
9489275,AHT20,25.68,32.85,0.00,0.00
9489280,BMP280,28.29,0.00,1021.41,0.00
9492196,MQ2,0.00,0.00,0.00,82.00
9492243,AHT20,26.03,32.96,0.00,0.00
9492248,BMP280,28.59,0.00,1021.37,0.00
9495196,MQ2,0.00,0.00,0.00,84.00
9495249,AHT20,26.34,33.06,0.00,0.00
9495254,BMP280,28.84,0.00,1021.39,0.00
9498196,MQ2,0.00,0.00,0.00,83.00
9498252,AHT20,26.19,33.01,0.00,0.00
9498256,BMP280,28.75,0.00,1021.43,0.00
9501196,MQ2,0.00,0.00,0.00,90.00
9501261,AHT20,25.92,33.01,0.00,0.00
9501264,BMP280,28.46,0.00,1021.39,0.00
9504196,MQ2,0.00,0.00,0.00,97.00
9504273,AHT20,25.47,33.12,0.00,0.00
9504279,BMP280,28.01,0.00,1021.42,0.00
9507196,MQ2,0.00,0.00,0.00,103.00
9507237,AHT20,25.02,33.19,0.00,0.00
9507241,BMP280,27.60,0.00,1021.40,0.00
9510196,MQ2,0.00,0.00,0.00,106.00
9510245,AHT20,24.77,33.39,0.00,0.00
9510249,BMP280,27.31,0.00,1021.39,0.00
9513196,MQ2,0.00,0.00,0.00,106.00
9513257,AHT20,24.52,33.65,0.00,0.00
9513261,BMP280,27.11,0.00,1021.38,0.00
9516196,MQ2,0.00,0.00,0.00,112.00
9516250,AHT20,24.18,33.92,0.00,0.00
9516255,BMP280,26.80,0.00,1021.43,0.00
9519196,MQ2,0.00,0.00,0.00,117.00
9519264,AHT20,23.88,34.29,0.00,0.00
9519268,BMP280,26.50,0.00,1021.39,0.00
9522196,MQ2,0.00,0.00,0.00,121.00
9522254,AHT20,23.65,34.69,0.00,0.00
9522258,BMP280,26.23,0.00,1021.44,0.00
9525196,MQ2,0.00,0.00,0.00,121.00
9525247,AHT20,23.51,35.06,0.00,0.00
9525253,BMP280,26.04,0.00,1021.44,0.00
9528196,MQ2,0.00,0.00,0.00,119.00
9528254,AHT20,23.42,35.43,0.00,0.00
9528259,BMP280,25.91,0.00,1021.41,0.00
9531196,MQ2,0.00,0.00,0.00,114.00
9531266,AHT20,23.43,35.79,0.00,0.00
9531271,BMP280,25.89,0.00,1021.42,0.00
9534196,MQ2,0.00,0.00,0.00,114.00
9534242,AHT20,23.26,36.13,0.00,0.00
9534248,BMP280,25.68,0.00,1021.39,0.00
