Timestamp(ms),Sensor,Temp(C),Humidity(%),Pressure(hPa),Gas(Ohm/Analog)
10908186,MQ2,0.00,0.00,0.00,340.00
10908230,AHT20,19.43,53.17,0.00,0.00
10908234,BMP280,19.87,0.00,1020.52,0.00
10911186,MQ2,0.00,0.00,0.00,343.00
10911235,AHT20,19.42,53.14,0.00,0.00
10911240,BMP280,19.87,0.00,1020.51,0.00
10914186,MQ2,0.00,0.00,0.00,341.00
10914245,AHT20,19.44,53.12,0.00,0.00
10914250,BMP280,19.88,0.00,1020.56,0.00
10917186,MQ2,0.00,0.00,0.00,338.00
10917244,AHT20,19.43,53.13,0.00,0.00
10917249,BMP280,19.87,0.00,1020.50,0.00
10920186,MQ2,0.00,0.00,0.00,336.00
10920253,AHT20,19.43,53.14,0.00,0.00
10920257,BMP280,19.88,0.00,1020.51,0.00
10923186,MQ2,0.00,0.00,0.00,355.00
10923231,AHT20,19.43,53.11,0.00,0.00
10923235,BMP280,19.89,0.00,1020.51,0.00
10926186,MQ2,0.00,0.00,0.00,345.00
10926227,AHT20,19.44,53.08,0.00,0.00
10926231,BMP280,19.88,0.00,1020.51,0.00
10929186,MQ2,0.00,0.00,0.00,454.00
10929246,AHT20,19.43,53.21,0.00,0.00
10929249,BMP280,19.89,0.00,1020.49,0.00
10932186,MQ2,0.00,0.00,0.00,459.00
10932252,AHT20,19.46,53.44,0.00,0.00
10932256,BMP280,19.90,0.00,1020.48,0.00
10935186,MQ2,0.00,0.00,0.00,511.00
10935258,AHT20,19.46,53.66,0.00,0.00
10935262,BMP280,19.91,0.00,1020.48,0.00
10938186,MQ2,0.00,0.00,0.00,480.00
10938266,AHT20,19.44,53.70,0.00,0.00
10938272,BMP280,19.89,0.00,1020.52,0.00
10941186,MQ2,0.00,0.00,0.00,432.00
10941227,AHT20,19.46,53.78,0.00,0.00
10941232,BMP280,19.89,0.00,1020.51,0.00
10944186,MQ2,0.00,0.00,0.00,406.00
10944241,AHT20,19.43,53.73,0.00,0.00
10944246,BMP280,19.88,0.00,1020.51,0.00
10947186,MQ2,0.00,0.00,0.00,400.00
10947256,AHT20,19.43,53.65,0.00,0.00
10947260,BMP280,19.88,0.00,1020.52,0.00
10950186,MQ2,0.00,0.00,0.00,384.00
10950251,AHT20,19.45,53.64,0.00,0.00
10950256,BMP280,19.88,0.00,1020.51,0.00
10953186,MQ2,0.00,0.00,0.00,383.00
10953261,AHT20,19.44,53.70,0.00,0.00
10953265,BMP280,19.87,0.00,1020.53,0.00
10956186,MQ2,0.00,0.00,0.00,378.00
10956227,AHT20,19.44,53.76,0.00,0.00
10956232,BMP280,19.87,0.00,1020.49,0.00
10959186,MQ2,0.00,0.00,0.00,501.00
10959243,AHT20,19.42,53.92,0.00,0.00
10959247,BMP280,19.88,0.00,1020.49,0.00
10962186,MQ2,0.00,0.00,0.00,467.00
10962250,AHT20,19.43,53.93,0.00,0.00
10962255,BMP280,19.87,0.00,1020.49,0.00
10965186,MQ2,0.00,0.00,0.00,431.00
10965249,AHT20,19.40,53.96,0.00,0.00
10965253,BMP280,19.86,0.00,1020.50,0.00
10968186,MQ2,0.00,0.00,0.00,403.00
10968263,AHT20,19.40,53.97,0.00,0.00
10968268,BMP280,19.85,0.00,1020.51,0.00
10971186,MQ2,0.00,0.00,0.00,577.00
10971235,AHT20,19.41,54.10,0.00,0.00
10971238,BMP280,19.88,0.00,1020.48,0.00
10974186,MQ2,0.00,0.00,0.00,482.00
10974234,AHT20,19.42,54.05,0.00,0.00
10974239,BMP280,19.86,0.00,1020.52,0.00
10977186,MQ2,0.00,0.00,0.00,446.00
10977249,AHT20,19.42,54.04,0.00,0.00
10977253,BMP280,19.86,0.00,1020.51,0.00
10980186,MQ2,0.00,0.00,0.00,419.00
10980251,AHT20,19.40,54.09,0.00,0.00
10980256,BMP280,19.85,0.00,1020.48,0.00
10983186,MQ2,0.00,0.00,0.00,413.00
10983259,AHT20,19.37,54.19,0.00,0.00
10983263,BMP280,19.83,0.00,1020.52,0.00
10986186,MQ2,0.00,0.00,0.00,397.00
10986233,AHT20,19.36,54.20,0.00,0.00
10986238,BMP280,19.82,0.00,1020.50,0.00
10989186,MQ2,0.00,0.00,0.00,395.00
10989238,AHT20,19.38,54.18,0.00,0.00
10989242,BMP280,19.82,0.00,1020.54,0.00
10992186,MQ2,0.00,0.00,0.00,403.00
10992237,AHT20,19.35,54.12,0.00,0.00
10992241,BMP280,19.82,0.00,1020.52,0.00
10995186,MQ2,0.00,0.00,0.00,390.00
10995251,AHT20,19.37,54.07,0.00,0.00
10995256,BMP280,19.82,0.00,1020.54,0.00
10998186,MQ2,0.00,0.00,0.00,378.00
10998260,AHT20,19.34,54.00,0.00,0.00
10998265,BMP280,19.82,0.00,1020.54,0.00
11001186,MQ2,0.00,0.00,0.00,375.00
11001255,AHT20,19.35,54.11,0.00,0.00
11001259,BMP280,19.81,0.00,1020.55,0.00
11004186,MQ2,0.00,0.00,0.00,371.00
11004230,AHT20,19.34,54.07,0.00,0.00
11004235,BMP280,19.79,0.00,1020.48,0.00
11007186,MQ2,0.00,0.00,0.00,368.00
11007239,AHT20,19.35,54.08,0.00,0.00
11007244,BMP280,19.80,0.00,1020.50,0.00
11010186,MQ2,0.00,0.00,0.00,379.00
11010250,AHT20,19.35,54.08,0.00,0.00
11010254,BMP280,19.80,0.00,1020.54,0.00
11013186,MQ2,0.00,0.00,0.00,369.00
11013250,AHT20,19.34,54.05,0.00,0.00
11013255,BMP280,19.78,0.00,1020.51,0.00
11016186,MQ2,0.00,0.00,0.00,369.00
11016262,AHT20,19.32,54.02,0.00,0.00
11016267,BMP280,19.77,0.00,1020.52,0.00
11019186,MQ2,0.00,0.00,0.00,377.00
11019234,AHT20,19.31,54.03,0.00,0.00
11019239,BMP280,19.76,0.00,1020.52,0.00
11022186,MQ2,0.00,0.00,0.00,375.00
11022234,AHT20,19.31,54.00,0.00,0.00
11022237,BMP280,19.75,0.00,1020.53,0.00
11025186,MQ2,0.00,0.00,0.00,368.00
11025235,AHT20,19.31,53.99,0.00,0.00
11025237,BMP280,19.75,0.00,1020.56,0.00
11028186,MQ2,0.00,0.00,0.00,359.00
11028243,AHT20,19.33,53.92,0.00,0.00
11028248,BMP280,19.78,0.00,1020.52,0.00
11031186,MQ2,0.00,0.00,0.00,355.00
11031259,AHT20,19.32,53.93,0.00,0.00
11031262,BMP280,19.76,0.00,1020.52,0.00
11034186,MQ2,0.00,0.00,0.00,353.00
11034271,AHT20,19.30,53.94,0.00,0.00
11034275,BMP280,19.76,0.00,1020.53,0.00
11037186,MQ2,0.00,0.00,0.00,348.00
11037238,AHT20,19.31,53.92,0.00,0.00
11037242,BMP280,19.76,0.00,1020.51,0.00
11040186,MQ2,0.00,0.00,0.00,353.00
11040238,AHT20,19.30,53.93,0.00,0.00
11040242,BMP280,19.75,0.00,1020.54,0.00
11043186,MQ2,0.00,0.00,0.00,346.00
11043244,AHT20,19.29,53.91,0.00,0.00
11043250,BMP280,19.74,0.00,1020.50,0.00
11046186,MQ2,0.00,0.00,0.00,344.00
11046252,AHT20,19.30,53.92,0.00,0.00
11046258,BMP280,19.74,0.00,1020.52,0.00
11049186,MQ2,0.00,0.00,0.00,339.00
11049265,AHT20,19.29,53.96,0.00,0.00
11049267,BMP280,19.74,0.00,1020.53,0.00
11052186,MQ2,0.00,0.00,0.00,337.00
11052227,AHT20,19.30,54.09,0.00,0.00
11052236,BMP280,19.73,0.00,1020.52,0.00
11055186,MQ2,0.00,0.00,0.00,342.00
11055243,AHT20,19.25,54.27,0.00,0.00
11055247,BMP280,19.70,0.00,1020.50,0.00
11058186,MQ2,0.00,0.00,0.00,342.00
11058243,AHT20,19.24,54.60,0.00,0.00
11058248,BMP280,19.69,0.00,1020.49,0.00
11061186,MQ2,0.00,0.00,0.00,352.00
11061251,AHT20,19.22,54.85,0.00,0.00
11061255,BMP280,19.66,0.00,1020.52,0.00
11064186,MQ2,0.00,0.00,0.00,352.00
11064264,AHT20,19.21,54.94,0.00,0.00
11064268,BMP280,19.65,0.00,1020.53,0.00
11067186,MQ2,0.00,0.00,0.00,339.00
11067228,AHT20,19.19,54.93,0.00,0.00
11067232,BMP280,19.65,0.00,1020.54,0.00
11070186,MQ2,0.00,0.00,0.00,336.00
11070235,AHT20,19.19,54.95,0.00,0.00
11070240,BMP280,19.65,0.00,1020.56,0.00
11073186,MQ2,0.00,0.00,0.00,337.00
11073241,AHT20,19.19,54.87,0.00,0.00
11073245,BMP280,19.65,0.00,1020.50,0.00
11076186,MQ2,0.00,0.00,0.00,336.00
11076249,AHT20,19.21,54.86,0.00,0.00
11076254,BMP280,19.67,0.00,1020.50,0.00
11079186,MQ2,0.00,0.00,0.00,335.00
11079255,AHT20,19.22,54.84,0.00,0.00
11079260,BMP280,19.67,0.00,1020.52,0.00
11082186,MQ2,0.00,0.00,0.00,336.00
11082264,AHT20,19.24,54.88,0.00,0.00
11082266,BMP280,19.67,0.00,1020.52,0.00
11085186,MQ2,0.00,0.00,0.00,339.00
11085238,AHT20,19.23,54.85,0.00,0.00
11085242,BMP280,19.68,0.00,1020.51,0.00
11088186,MQ2,0.00,0.00,0.00,336.00
11088227,AHT20,19.24,54.89,0.00,0.00
11088232,BMP280,19.67,0.00,1020.50,0.00
11091186,MQ2,0.00,0.00,0.00,337.00
11091250,AHT20,19.24,54.89,0.00,0.00
11091254,BMP280,19.68,0.00,1020.51,0.00
11094186,MQ2,0.00,0.00,0.00,333.00
11094261,AHT20,19.22,54.83,0.00,0.00
11094265,BMP280,19.69,0.00,1020.51,0.00
11097186,MQ2,0.00,0.00,0.00,335.00
11097232,AHT20,19.23,54.89,0.00,0.00
11097236,BMP280,19.69,0.00,1020.49,0.00
11100186,MQ2,0.00,0.00,0.00,377.00
11100232,AHT20,19.28,55.03,0.00,0.00
11100237,BMP280,19.70,0.00,1020.51,0.00
11103186,MQ2,0.00,0.00,0.00,374.00
11103229,AHT20,19.27,55.14,0.00,0.00
11103234,BMP280,19.70,0.00,1020.53,0.00
11106186,MQ2,0.00,0.00,0.00,360.00
11106250,AHT20,19.23,55.17,0.00,0.00
11106256,BMP280,19.69,0.00,1020.52,0.00
11109186,MQ2,0.00,0.00,0.00,351.00
11109257,AHT20,19.23,55.25,0.00,0.00
11109261,BMP280,19.68,0.00,1020.52,0.00
11112186,MQ2,0.00,0.00,0.00,346.00
11112264,AHT20,19.25,55.13,0.00,0.00
11112268,BMP280,19.70,0.00,1020.53,0.00
11115186,MQ2,0.00,0.00,0.00,343.00
11115228,AHT20,19.27,55.09,0.00,0.00
11115232,BMP280,19.70,0.00,1020.49,0.00
11118186,MQ2,0.00,0.00,0.00,347.00
11118236,AHT20,19.25,55.04,0.00,0.00
11118240,BMP280,19.71,0.00,1020.50,0.00
11121186,MQ2,0.00,0.00,0.00,347.00
11121241,AHT20,19.25,55.09,0.00,0.00
11121245,BMP280,19.71,0.00,1020.51,0.00
11124186,MQ2,0.00,0.00,0.00,342.00
11124245,AHT20,19.27,54.96,0.00,0.00
11124248,BMP280,19.71,0.00,1020.48,0.00
11127186,MQ2,0.00,0.00,0.00,338.00
11127254,AHT20,19.26,54.89,0.00,0.00
11127258,BMP280,19.71,0.00,1020.53,0.00
11130186,MQ2,0.00,0.00,0.00,336.00
11130269,AHT20,19.26,54.84,0.00,0.00
11130273,BMP280,19.70,0.00,1020.53,0.00
11133186,MQ2,0.00,0.00,0.00,335.00
11133227,AHT20,19.24,54.89,0.00,0.00
11133231,BMP280,19.69,0.00,1020.51,0.00
11136186,MQ2,0.00,0.00,0.00,330.00
11136233,AHT20,19.25,54.86,0.00,0.00
11136238,BMP280,19.70,0.00,1020.54,0.00
11139186,MQ2,0.00,0.00,0.00,334.00
11139243,AHT20,19.26,54.84,0.00,0.00
11139246,BMP280,19.70,0.00,1020.52,0.00
11142186,MQ2,0.00,0.00,0.00,333.00
11142254,AHT20,19.25,54.79,0.00,0.00
11142258,BMP280,19.70,0.00,1020.51,0.00
11145186,MQ2,0.00,0.00,0.00,332.00
11145257,AHT20,19.27,54.79,0.00,0.00
11145261,BMP280,19.70,0.00,1020.50,0.00
11148186,MQ2,0.00,0.00,0.00,336.00
11148232,AHT20,19.26,54.74,0.00,0.00
11148237,BMP280,19.71,0.00,1020.55,0.00
11151186,MQ2,0.00,0.00,0.00,336.00
11151232,AHT20,19.27,54.73,0.00,0.00
11151239,BMP280,19.72,0.00,1020.52,0.00
11154186,MQ2,0.00,0.00,0.00,338.00
11154240,AHT20,19.27,54.65,0.00,0.00
11154246,BMP280,19.72,0.00,1020.51,0.00
11157186,MQ2,0.00,0.00,0.00,336.00
11157244,AHT20,19.28,54.67,0.00,0.00
11157249,BMP280,19.72,0.00,1020.53,0.00
11160186,MQ2,0.00,0.00,0.00,336.00
11160260,AHT20,19.27,54.63,0.00,0.00
11160264,BMP280,19.71,0.00,1020.55,0.00
11163186,MQ2,0.00,0.00,0.00,338.00
11163224,AHT20,19.26,54.58,0.00,0.00
11163228,BMP280,19.71,0.00,1020.51,0.00
11166186,MQ2,0.00,0.00,0.00,333.00
11166234,AHT20,19.28,54.55,0.00,0.00
11166238,BMP280,19.71,0.00,1020.50,0.00
11169186,MQ2,0.00,0.00,0.00,333.00
11169244,AHT20,19.25,54.57,0.00,0.00
11169248,BMP280,19.71,0.00,1020.51,0.00
11172186,MQ2,0.00,0.00,0.00,334.00
11172249,AHT20,19.30,54.53,0.00,0.00
11172254,BMP280,19.73,0.00,1020.52,0.00
11175186,MQ2,0.00,0.00,0.00,331.00
11175263,AHT20,19.27,54.50,0.00,0.00
11175267,BMP280,19.71,0.00,1020.48,0.00
11178186,MQ2,0.00,0.00,0.00,325.00
11178233,AHT20,19.25,54.59,0.00,0.00
11178238,BMP280,19.70,0.00,1020.50,0.00
11181186,MQ2,0.00,0.00,0.00,327.00
11181234,AHT20,19.23,54.73,0.00,0.00
11181238,BMP280,19.69,0.00,1020.47,0.00
11184186,MQ2,0.00,0.00,0.00,331.00
11184239,AHT20,19.25,54.71,0.00,0.00
11184244,BMP280,19.69,0.00,1020.57,0.00
11187186,MQ2,0.00,0.00,0.00,320.00
11187251,AHT20,19.23,54.70,0.00,0.00
11187256,BMP280,19.68,0.00,1020.53,0.00
11190186,MQ2,0.00,0.00,0.00,326.00
11190257,AHT20,19.23,54.74,0.00,0.00
11190262,BMP280,19.68,0.00,1020.51,0.00
11193186,MQ2,0.00,0.00,0.00,320.00
11193264,AHT20,19.24,54.77,0.00,0.00
11193268,BMP280,19.68,0.00,1020.50,0.00
11196186,MQ2,0.00,0.00,0.00,320.00
11196228,AHT20,19.23,54.83,0.00,0.00
11196233,BMP280,19.67,0.00,1020.52,0.00
11199186,MQ2,0.00,0.00,0.00,318.00
11199235,AHT20,19.23,54.79,0.00,0.00
11199240,BMP280,19.67,0.00,1020.49,0.00
11202186,MQ2,0.00,0.00,0.00,322.00
11202251,AHT20,19.23,54.76,0.00,0.00
11202256,BMP280,19.67,0.00,1020.50,0.00
11205186,MQ2,0.00,0.00,0.00,313.00
11205250,AHT20,19.25,54.79,0.00,0.00
11205255,BMP280,19.67,0.00,1020.52,0.00
11208186,MQ2,0.00,0.00,0.00,319.00
11208263,AHT20,19.21,54.89,0.00,0.00
11208268,BMP280,19.66,0.00,1020.48,0.00
11211186,MQ2,0.00,0.00,0.00,322.00
11211229,AHT20,19.19,55.12,0.00,0.00
11211234,BMP280,19.64,0.00,1020.47,0.00
11214186,MQ2,0.00,0.00,0.00,315.00
11214235,AHT20,19.17,55.18,0.00,0.00
11214239,BMP280,19.63,0.00,1020.49,0.00
11217186,MQ2,0.00,0.00,0.00,317.00
11217239,AHT20,19.16,55.35,0.00,0.00
11217243,BMP280,19.61,0.00,1020.49,0.00
11220186,MQ2,0.00,0.00,0.00,320.00
11220245,AHT20,19.15,55.33,0.00,0.00
11220250,BMP280,19.61,0.00,1020.47,0.00
11223186,MQ2,0.00,0.00,0.00,315.00
11223270,AHT20,19.16,55.35,0.00,0.00
11223274,BMP280,19.61,0.00,1020.51,0.00
11226186,MQ2,0.00,0.00,0.00,308.00
11226257,AHT20,19.16,55.38,0.00,0.00
11226262,BMP280,19.60,0.00,1020.54,0.00
11229186,MQ2,0.00,0.00,0.00,308.00
11229238,AHT20,19.16,55.39,0.00,0.00
11229242,BMP280,19.61,0.00,1020.49,0.00
11232186,MQ2,0.00,0.00,0.00,311.00
11232239,AHT20,19.16,55.32,0.00,0.00
11232243,BMP280,19.62,0.00,1020.51,0.00
11235186,MQ2,0.00,0.00,0.00,308.00
11235255,AHT20,19.17,55.25,0.00,0.00
11235259,BMP280,19.62,0.00,1020.51,0.00
11238186,MQ2,0.00,0.00,0.00,311.00
11238253,AHT20,19.16,55.25,0.00,0.00
11238258,BMP280,19.62,0.00,1020.51,0.00
11241186,MQ2,0.00,0.00,0.00,307.00
11241258,AHT20,19.18,55.32,0.00,0.00
11241262,BMP280,19.60,0.00,1020.52,0.00
11244186,MQ2,0.00,0.00,0.00,310.00
11244234,AHT20,19.17,55.43,0.00,0.00
11244238,BMP280,19.60,0.00,1020.50,0.00
11247186,MQ2,0.00,0.00,0.00,306.00
11247242,AHT20,19.15,55.47,0.00,0.00
11247246,BMP280,19.57,0.00,1020.46,0.00
11250186,MQ2,0.00,0.00,0.00,305.00
11250250,AHT20,19.13,55.52,0.00,0.00
11250254,BMP280,19.58,0.00,1020.51,0.00
11253186,MQ2,0.00,0.00,0.00,309.00
11253249,AHT20,19.14,55.48,0.00,0.00
11253253,BMP280,19.58,0.00,1020.51,0.00
11256186,MQ2,0.00,0.00,0.00,305.00
11256261,AHT20,19.13,55.53,0.00,0.00
11256267,BMP280,19.57,0.00,1020.48,0.00
11259186,MQ2,0.00,0.00,0.00,307.00
11259233,AHT20,19.12,55.60,0.00,0.00
11259236,BMP280,19.56,0.00,1020.48,0.00
11262186,MQ2,0.00,0.00,0.00,307.00
11262234,AHT20,19.12,55.61,0.00,0.00
11262239,BMP280,19.56,0.00,1020.48,0.00
11265186,MQ2,0.00,0.00,0.00,306.00
11265246,AHT20,19.13,55.57,0.00,0.00
11265252,BMP280,19.56,0.00,1020.47,0.00
11268186,MQ2,0.00,0.00,0.00,304.00
11268252,AHT20,19.12,55.52,0.00,0.00
11268257,BMP280,19.57,0.00,1020.49,0.00
11271186,MQ2,0.00,0.00,0.00,307.00
11271259,AHT20,19.11,55.52,0.00,0.00
11271263,BMP280,19.57,0.00,1020.46,0.00
11274186,MQ2,0.00,0.00,0.00,302.00
11274233,AHT20,19.11,55.55,0.00,0.00
11274238,BMP280,19.57,0.00,1020.47,0.00
11277186,MQ2,0.00,0.00,0.00,304.00
11277235,AHT20,19.13,55.56,0.00,0.00
11277239,BMP280,19.57,0.00,1020.47,0.00
11280186,MQ2,0.00,0.00,0.00,304.00
11280240,AHT20,19.13,55.56,0.00,0.00
11280244,BMP280,19.56,0.00,1020.49,0.00
11283186,MQ2,0.00,0.00,0.00,304.00
11283251,AHT20,19.13,55.57,0.00,0.00
11283255,BMP280,19.57,0.00,1020.49,0.00
11286186,MQ2,0.00,0.00,0.00,305.00
11286256,AHT20,19.14,55.66,0.00,0.00
11286260,BMP280,19.57,0.00,1020.46,0.00
11289186,MQ2,0.00,0.00,0.00,304.00
11289266,AHT20,19.14,55.70,0.00,0.00
11289270,BMP280,19.56,0.00,1020.49,0.00
11292186,MQ2,0.00,0.00,0.00,304.00
11292232,AHT20,19.10,55.77,0.00,0.00
11292237,BMP280,19.55,0.00,1020.50,0.00
11295186,MQ2,0.00,0.00,0.00,306.00
11295242,AHT20,19.11,55.85,0.00,0.00
11295247,BMP280,19.54,0.00,1020.50,0.00
11298186,MQ2,0.00,0.00,0.00,306.00
11298247,AHT20,19.08,55.95,0.00,0.00
11298251,BMP280,19.53,0.00,1020.49,0.00
11301186,MQ2,0.00,0.00,0.00,303.00
11301253,AHT20,19.10,55.90,0.00,0.00
11301257,BMP280,19.53,0.00,1020.48,0.00
11304186,MQ2,0.00,0.00,0.00,302.00
11304233,AHT20,19.10,55.86,0.00,0.00
11304268,BMP280,19.53,0.00,1020.50,0.00
11307186,MQ2,0.00,0.00,0.00,304.00
11307233,AHT20,19.06,55.79,0.00,0.00
11307237,BMP280,19.52,0.00,1020.49,0.00
11310186,MQ2,0.00,0.00,0.00,304.00
11310237,AHT20,19.08,55.87,0.00,0.00
11310241,BMP280,19.51,0.00,1020.47,0.00
11313186,MQ2,0.00,0.00,0.00,304.00
11313243,AHT20,19.08,55.94,0.00,0.00
11313248,BMP280,19.51,0.00,1020.49,0.00
11316186,MQ2,0.00,0.00,0.00,304.00
11316255,AHT20,19.06,55.97,0.00,0.00
11316260,BMP280,19.50,0.00,1020.50,0.00
11319186,MQ2,0.00,0.00,0.00,301.00
11319262,AHT20,19.05,56.03,0.00,0.00
11319266,BMP280,19.50,0.00,1020.50,0.00
11322186,MQ2,0.00,0.00,0.00,304.00
11322262,AHT20,19.05,56.05,0.00,0.00
11322266,BMP280,19.49,0.00,1020.52,0.00
11325186,MQ2,0.00,0.00,0.00,304.00
11325237,AHT20,19.06,56.03,0.00,0.00
11325241,BMP280,19.50,0.00,1020.52,0.00
11328186,MQ2,0.00,0.00,0.00,299.00
11328233,AHT20,19.06,56.04,0.00,0.00
11328237,BMP280,19.50,0.00,1020.49,0.00
11331186,MQ2,0.00,0.00,0.00,304.00
11331246,AHT20,19.07,56.02,0.00,0.00
11331250,BMP280,19.49,0.00,1020.50,0.00
11334186,MQ2,0.00,0.00,0.00,295.00
11334245,AHT20,19.05,56.04,0.00,0.00
11334249,BMP280,19.50,0.00,1020.52,0.00
11337186,MQ2,0.00,0.00,0.00,301.00
11337233,AHT20,19.04,56.01,0.00,0.00
11337237,BMP280,19.50,0.00,1020.51,0.00
11340186,MQ2,0.00,0.00,0.00,300.00
11340226,AHT20,19.10,55.93,0.00,0.00
11340231,BMP280,19.52,0.00,1020.49,0.00
11343186,MQ2,0.00,0.00,0.00,304.00
11343233,AHT20,19.12,55.90,0.00,0.00
11343237,BMP280,19.54,0.00,1020.50,0.00
11346186,MQ2,0.00,0.00,0.00,304.00
11346237,AHT20,19.12,55.87,0.00,0.00
11346243,BMP280,19.54,0.00,1020.47,0.00
11349186,MQ2,0.00,0.00,0.00,302.00
11349255,AHT20,19.10,55.76,0.00,0.00
11349259,BMP280,19.55,0.00,1020.50,0.00
11352186,MQ2,0.00,0.00,0.00,305.00
11352260,AHT20,19.11,55.71,0.00,0.00
11352263,BMP280,19.56,0.00,1020.51,0.00
11355186,MQ2,0.00,0.00,0.00,304.00
11355231,AHT20,19.11,55.75,0.00,0.00
11355234,BMP280,19.55,0.00,1020.52,0.00
11358186,MQ2,0.00,0.00,0.00,303.00
11358235,AHT20,19.11,55.68,0.00,0.00
11358241,BMP280,19.55,0.00,1020.49,0.00
11361186,MQ2,0.00,0.00,0.00,301.00
11361251,AHT20,19.10,55.64,0.00,0.00
11361257,BMP280,19.56,0.00,1020.50,0.00
11364186,MQ2,0.00,0.00,0.00,303.00
11364241,AHT20,19.11,55.59,0.00,0.00
11364248,BMP280,19.56,0.00,1020.53,0.00
11367186,MQ2,0.00,0.00,0.00,300.00
11367251,AHT20,19.10,55.58,0.00,0.00
11367256,BMP280,19.54,0.00,1020.53,0.00
11370186,MQ2,0.00,0.00,0.00,301.00
11370255,AHT20,19.11,55.57,0.00,0.00
11370261,BMP280,19.54,0.00,1020.49,0.00
11373186,MQ2,0.00,0.00,0.00,303.00
11373229,AHT20,19.09,55.65,0.00,0.00
11373233,BMP280,19.54,0.00,1020.53,0.00
11376186,MQ2,0.00,0.00,0.00,305.00
11376227,AHT20,19.07,55.76,0.00,0.00
11376233,BMP280,19.52,0.00,1020.53,0.00
11379186,MQ2,0.00,0.00,0.00,306.00
11379255,AHT20,19.07,55.78,0.00,0.00
11379259,BMP280,19.52,0.00,1020.53,0.00
11382186,MQ2,0.00,0.00,0.00,302.00
11382254,AHT20,19.06,55.82,0.00,0.00
11382259,BMP280,19.51,0.00,1020.53,0.00
11385186,MQ2,0.00,0.00,0.00,303.00
11385262,AHT20,19.08,55.80,0.00,0.00
11385264,BMP280,19.51,0.00,1020.52,0.00
11388186,MQ2,0.00,0.00,0.00,304.00
11388233,AHT20,19.05,55.89,0.00,0.00
11388237,BMP280,19.50,0.00,1020.50,0.00
11391186,MQ2,0.00,0.00,0.00,304.00
11391228,AHT20,19.05,55.89,0.00,0.00
11391232,BMP280,19.49,0.00,1020.47,0.00
11394186,MQ2,0.00,0.00,0.00,303.00
11394251,AHT20,19.04,55.87,0.00,0.00
11394256,BMP280,19.49,0.00,1020.50,0.00
11397186,MQ2,0.00,0.00,0.00,301.00
11397252,AHT20,19.03,55.85,0.00,0.00
11397256,BMP280,19.48,0.00,1020.50,0.00
11400186,MQ2,0.00,0.00,0.00,301.00
11400261,AHT20,19.03,55.76,0.00,0.00
11400267,BMP280,19.48,0.00,1020.48,0.00
11403186,MQ2,0.00,0.00,0.00,295.00
11403233,AHT20,19.04,55.74,0.00,0.00
11403238,BMP280,19.47,0.00,1020.47,0.00
11406186,MQ2,0.00,0.00,0.00,303.00
11406229,AHT20,19.03,55.75,0.00,0.00
11406233,BMP280,19.47,0.00,1020.51,0.00
11409186,MQ2,0.00,0.00,0.00,297.00
11409249,AHT20,19.00,55.77,0.00,0.00
11409253,BMP280,19.45,0.00,1020.50,0.00
11412186,MQ2,0.00,0.00,0.00,301.00
11412252,AHT20,18.99,55.79,0.00,0.00
11412256,BMP280,19.45,0.00,1020.51,0.00
11415186,MQ2,0.00,0.00,0.00,304.00
11415259,AHT20,19.00,55.87,0.00,0.00
11415263,BMP280,19.44,0.00,1020.46,0.00
11418186,MQ2,0.00,0.00,0.00,302.00
11418263,AHT20,19.00,55.99,0.00,0.00
11418268,BMP280,19.44,0.00,1020.49,0.00
11421186,MQ2,0.00,0.00,0.00,304.00
11421232,AHT20,19.00,55.97,0.00,0.00
11421237,BMP280,19.43,0.00,1020.49,0.00
11424186,MQ2,0.00,0.00,0.00,304.00
11424241,AHT20,18.98,55.94,0.00,0.00
11424246,BMP280,19.43,0.00,1020.52,0.00
11427186,MQ2,0.00,0.00,0.00,299.00
11427253,AHT20,18.99,55.96,0.00,0.00
11427257,BMP280,19.42,0.00,1020.49,0.00
11430186,MQ2,0.00,0.00,0.00,294.00
11430254,AHT20,18.99,55.99,0.00,0.00
11430259,BMP280,19.44,0.00,1020.51,0.00
11433186,MQ2,0.00,0.00,0.00,299.00
11433264,AHT20,18.97,56.08,0.00,0.00
11433266,BMP280,19.43,0.00,1020.48,0.00
11436186,MQ2,0.00,0.00,0.00,294.00
11436229,AHT20,18.97,56.00,0.00,0.00
11436234,BMP280,19.42,0.00,1020.52,0.00
11439186,MQ2,0.00,0.00,0.00,294.00
11439237,AHT20,18.97,56.05,0.00,0.00
11439242,BMP280,19.42,0.00,1020.49,0.00
11442186,MQ2,0.00,0.00,0.00,298.00
11442249,AHT20,18.96,56.10,0.00,0.00
11442254,BMP280,19.42,0.00,1020.49,0.00
11445186,MQ2,0.00,0.00,0.00,304.00
11445253,AHT20,18.98,56.31,0.00,0.00
11445257,BMP280,19.41,0.00,1020.48,0.00
11448186,MQ2,0.00,0.00,0.00,299.00
11448259,AHT20,18.96,56.38,0.00,0.00
11448263,BMP280,19.41,0.00,1020.49,0.00
11451186,MQ2,0.00,0.00,0.00,294.00
11451227,AHT20,18.95,56.40,0.00,0.00
11451232,BMP280,19.40,0.00,1020.47,0.00
11454186,MQ2,0.00,0.00,0.00,299.00
11454237,AHT20,18.96,56.45,0.00,0.00
11454242,BMP280,19.40,0.00,1020.51,0.00
11457186,MQ2,0.00,0.00,0.00,297.00
