Uptime(s),IAQ,IAQ Accuracy,Temp(C),Humidity(%),Pressure(hPa),CO2_eq(ppm),bVOC_eq(ppm)
747,46.32,1,39.36,27.17,1020.20,593.57,1,0.48,1,0.00
750,50.32,1,39.49,27.04,1020.20,600.56,1,0.50,1,0.00
753,55.14,1,39.86,26.79,1020.19,608.98,1,0.53,1,0.00
756,59.56,1,40.03,26.84,1020.22,616.71,1,0.55,1,0.00
759,62.58,1,40.06,26.73,1020.21,621.99,1,0.57,1,0.00
762,63.49,1,40.02,26.69,1020.25,623.58,1,0.57,1,0.00
765,64.20,1,40.18,26.50,1020.22,624.82,1,0.58,1,0.00
768,64.75,1,40.15,26.53,1020.21,625.78,1,0.58,1,0.00
771,64.13,1,39.84,27.02,1020.19,624.69,1,0.58,1,0.00
774,64.55,1,39.84,27.28,1020.17,625.43,1,0.58,1,0.00
777,61.80,1,39.64,27.35,1020.16,620.62,1,0.56,1,0.00
780,59.39,1,38.86,27.99,1020.24,616.41,1,0.55,1,0.00
783,54.87,1,38.40,28.44,1020.18,608.51,1,0.52,1,0.00
786,50.00,1,38.15,28.70,1020.19,600.00,1,0.50,1,0.00
789,46.64,1,38.14,28.68,1020.22,594.12,1,0.48,1,0.00
792,44.90,1,38.24,28.50,1020.21,591.08,1,0.48,1,0.00
795,44.40,1,38.47,28.26,1020.22,590.21,1,0.47,1,0.00
798,44.49,1,38.66,28.06,1020.22,590.37,1,0.47,1,0.00
801,45.52,1,38.87,27.77,1020.21,592.17,1,0.48,1,0.00
804,45.67,1,38.20,28.62,1020.26,592.44,1,0.48,1,0.00
807,44.70,1,38.13,28.53,1020.17,590.74,1,0.47,1,0.00
810,45.44,1,38.39,28.16,1020.19,592.04,1,0.48,1,0.00
813,46.98,1,38.79,27.68,1020.19,594.73,1,0.49,1,0.00
816,48.35,1,38.96,27.33,1020.21,597.12,1,0.49,1,0.00
819,49.65,1,39.10,27.05,1020.19,599.39,1,0.50,1,0.00
822,49.80,1,39.24,26.77,1020.17,599.64,1,0.50,1,0.00
825,51.55,1,39.52,26.46,1020.17,602.71,1,0.51,1,0.00
828,54.06,1,39.61,26.42,1020.16,607.10,1,0.52,1,0.00
831,55.64,1,39.81,26.17,1020.17,609.85,1,0.53,1,0.00
834,56.22,1,39.65,26.32,1020.17,610.87,1,0.53,1,0.00
837,56.01,1,39.80,26.16,1020.17,610.50,1,0.53,1,0.00
840,56.35,1,39.69,26.32,1020.15,611.09,1,0.53,1,0.00
843,55.06,1,39.76,26.28,1020.17,608.84,1,0.53,1,0.00
846,56.32,1,39.79,26.35,1020.13,611.04,1,0.53,1,0.00
849,57.77,1,39.89,26.39,1020.15,613.58,1,0.54,1,0.00
852,60.03,1,40.12,26.20,1020.15,617.52,1,0.55,1,0.00
855,61.86,1,39.89,26.45,1020.11,620.72,1,0.56,1,0.00
858,63.04,1,39.81,26.48,1020.11,622.78,1,0.57,1,0.00
861,64.41,1,39.81,26.51,1020.10,625.18,1,0.58,1,0.00
864,67.19,1,39.60,26.85,1020.10,630.04,1,0.59,1,0.00
867,67.36,1,39.48,27.05,1020.12,630.33,1,0.59,1,0.00
870,67.30,1,39.58,27.01,1020.11,630.23,1,0.59,1,0.00
873,67.99,1,39.69,27.06,1020.12,631.44,1,0.60,1,0.00
876,71.37,1,39.95,26.91,1020.17,637.34,1,0.62,1,0.00
879,72.35,1,39.31,27.59,1020.11,639.05,1,0.62,1,0.00
882,71.60,1,39.51,27.41,1020.13,637.74,1,0.62,1,0.00
885,70.72,1,39.43,27.63,1020.13,636.20,1,0.61,1,0.00
888,72.04,1,39.53,27.47,1020.12,638.51,1,0.62,1,0.00
891,70.85,1,39.55,27.29,1020.12,636.43,1,0.61,1,0.00
894,72.74,1,39.92,26.79,1020.12,639.74,1,0.63,1,0.00
897,74.62,1,40.21,26.47,1020.10,643.01,1,0.64,1,0.00
900,78.03,1,40.47,26.24,1020.10,648.97,1,0.66,1,0.00
903,82.31,1,40.73,26.13,1020.09,656.46,1,0.69,1,0.00
906,85.91,1,40.80,26.16,1020.07,662.74,1,0.71,1,0.00
909,87.72,1,40.83,26.31,1020.08,665.91,1,0.73,1,0.00
912,90.97,1,41.12,26.17,1020.09,678.97,1,0.75,1,0.00
915,94.12,1,41.13,26.22,1020.08,692.73,1,0.77,1,0.00
918,96.75,1,41.30,26.08,1020.10,704.22,1,0.79,1,0.00
921,99.56,1,41.43,26.25,1020.07,716.50,1,0.82,1,0.00
924,101.41,1,41.58,26.13,1020.09,724.58,1,0.83,1,0.00
927,104.48,1,41.88,25.75,1020.09,737.98,1,0.86,1,0.00
930,107.10,1,41.94,25.75,1020.08,749.45,1,0.88,1,0.00
933,107.94,1,41.86,25.85,1020.12,753.09,1,0.89,1,0.00
936,106.48,1,41.73,25.67,1020.08,746.72,1,0.87,1,0.00
939,104.75,1,41.88,25.37,1020.07,739.18,1,0.86,1,0.00
942,102.48,1,41.81,25.25,1020.04,729.23,1,0.84,1,0.00
945,103.15,1,42.03,24.93,1020.04,732.17,1,0.85,1,0.00
948,102.31,1,41.80,25.22,1020.05,728.51,1,0.84,1,0.00
951,101.23,1,41.67,25.26,1020.03,723.77,1,0.83,1,0.00
954,100.93,1,41.60,25.25,1020.01,722.47,1,0.83,1,0.00
957,100.23,1,41.60,25.29,1020.04,719.42,1,0.82,1,0.00
960,98.25,1,41.42,25.50,1020.03,710.78,1,0.81,1,0.00
963,94.99,1,41.14,25.85,1020.07,696.52,1,0.78,1,0.00
966,92.33,1,41.29,25.71,1020.08,684.91,1,0.76,1,0.00
969,91.24,1,41.41,25.47,1020.05,680.15,1,0.75,1,0.00
972,91.63,1,41.23,25.56,1020.11,681.84,1,0.76,1,0.00
975,90.63,1,41.11,25.67,1020.08,677.47,1,0.75,1,0.00
978,89.16,1,40.83,25.92,1020.06,671.05,1,0.74,1,0.00
981,87.84,1,40.58,26.19,1020.08,666.11,1,0.73,1,0.00
984,85.64,1,40.79,26.07,1020.05,662.28,1,0.71,1,0.00
987,83.40,1,40.79,26.11,1020.08,658.36,1,0.70,1,0.00
990,82.56,1,40.90,25.95,1020.05,656.90,1,0.69,1,0.00
993,82.96,1,40.96,25.90,1020.06,657.59,1,0.69,1,0.00
996,83.82,1,40.56,26.29,1020.07,659.10,1,0.70,1,0.00
