Timestamp_Unix,Bus_V,Shunt_mV,Current_mA,Power_mW
1779966986.3820858,Bus Voltage,Shunt Voltage,Current,Power
1779967017.6469321,5.032,11.420,114.200,574.000
1779967017.6508949,5.032,11.410,114.100,574.000
1779967017.6546226,5.032,11.360,113.700,570.000
1779967017.6577802,5.032,11.360,113.500,574.000
1779967017.6617718,5.032,11.410,114.300,576.000
1779967017.665631,5.028,11.440,114.200,576.000
1779967017.6687326,5.032,11.410,113.500,570.000
1779967017.6728945,5.036,11.360,113.600,570.000
1779967017.6766853,5.028,11.370,114.000,574.000
1779967017.6799161,5.032,11.410,114.500,576.000
1779967017.6842835,5.032,11.420,114.200,576.000
1779967017.687631,5.036,11.380,113.600,570.000
1779967017.6908324,5.032,11.360,113.600,574.000
1779967017.6948335,5.032,11.360,114.300,576.000
1779967017.6979222,5.032,11.420,114.200,574.000
1779967017.7018692,5.036,11.420,114.400,576.000
1779967017.7056892,5.028,11.390,113.800,574.000
1779967017.7095973,5.036,11.370,113.700,570.000
1779967017.7127738,5.028,11.450,114.000,574.000
1779967017.7167168,5.036,11.450,114.100,576.000
1779967017.7205238,5.032,11.410,113.600,570.000
1779967017.7238207,5.036,11.370,113.600,570.000
1779967017.7278671,5.028,11.350,113.700,574.000
1779967017.7315702,5.032,11.400,114.200,574.000
1779967017.7348368,5.036,11.430,114.200,574.000
1779967017.7387614,5.032,11.380,113.600,570.000
1779967017.741949,5.032,11.380,113.800,570.000
1779967017.7457526,5.028,11.380,114.400,576.000
1779967017.7496867,5.028,11.420,114.100,574.000
1779967017.7528079,5.032,11.420,114.200,574.000
1779967017.7568471,5.032,11.330,113.800,574.000
1779967017.760753,5.032,11.370,113.800,574.000
1779967017.7638397,5.032,11.420,114.500,576.000
1779967017.7678664,5.032,11.400,114.400,576.000
1779967017.7717156,5.032,11.420,114.100,574.000
1779967017.7748604,5.028,11.380,113.600,570.000
1779967017.7788198,5.032,11.350,113.900,574.000
1779967017.7825568,5.032,11.420,114.400,574.000
1779967017.7857425,5.032,11.410,114.200,574.000
1779967017.7898827,5.032,11.410,113.800,570.000
1779967017.793659,5.032,11.350,113.800,574.000
1779967017.7966332,5.032,11.370,113.900,574.000
1779967017.8007383,5.032,11.420,114.200,574.000
1779967017.8046155,5.032,11.430,114.300,574.000
1779967017.8079286,5.032,11.380,113.600,574.000
1779967017.8119164,5.032,11.380,113.800,574.000
1779967017.8156545,5.032,11.380,114.400,574.000
1779967017.8189864,5.032,11.450,114.100,574.000
1779967017.8231025,5.032,11.420,114.000,574.000
1779967017.8265634,5.032,11.370,113.700,574.000
1779967017.829764,5.032,11.370,113.800,574.000
1779967017.8337758,5.032,11.410,114.200,574.000
1779967017.836988,5.032,11.410,113.900,574.000
1779967017.8408782,5.032,11.420,113.600,574.000
1779967017.844868,5.032,11.370,113.600,570.000
1779967017.8478668,5.032,11.360,113.600,576.000
1779967017.851851,5.032,11.420,114.000,574.000
1779967017.8556943,5.032,11.420,114.200,574.000
1779967017.8589551,5.032,11.360,113.700,574.000
1779967017.8629425,5.032,11.380,113.800,574.000
1779967017.8666556,5.032,11.430,114.300,576.000
1779967017.8700473,5.028,11.420,114.200,574.000
1779967017.873823,5.032,11.400,114.200,574.000
1779967017.8776274,5.032,11.350,113.500,570.000
1779967017.880853,5.032,11.390,113.800,574.000
1779967017.8849828,5.032,11.430,114.300,576.000
1779967017.888528,5.028,11.410,114.400,576.000
1779967017.8918953,5.032,11.440,113.400,570.000
1779967017.895752,5.032,11.360,113.800,574.000
1779967017.8995645,5.032,11.370,113.800,574.000
1779967017.9028342,5.032,11.420,114.300,576.000
1779967017.9068124,5.032,11.410,114.500,576.000
1779967017.9105167,5.032,11.350,113.500,570.000
1779967017.9137826,5.032,11.350,113.700,574.000
1779967017.917771,5.032,11.400,114.400,576.000
1779967017.921491,5.032,11.400,114.100,576.000
1779967017.9248235,5.032,11.420,114.200,574.000
1779967017.9288661,5.032,11.380,113.500,570.000
1779967017.9317865,5.028,11.350,113.500,574.000
1779967017.935797,5.032,11.430,114.500,576.000
1779967017.9397774,5.032,11.440,114.300,576.000
1779967017.9428084,5.032,11.440,113.600,570.000
1779967017.946733,5.028,11.370,113.600,574.000
1779967017.950801,5.032,11.360,113.700,574.000
1779967017.95378,5.032,11.420,142.400,714.000
1779967017.9577708,5.028,11.430,114.300,576.000
1779967017.9616585,5.032,11.380,113.800,574.000
1779967017.9648232,5.032,11.360,113.800,574.000
1779967017.9688919,5.032,11.380,114.000,574.000
1779967017.9728813,5.032,11.420,114.300,574.000
1779967017.9763324,5.036,11.410,114.200,574.000
1779967017.980506,5.032,11.380,113.800,574.000
1779967017.9836679,5.036,11.390,113.800,574.000
1779967017.986933,5.032,11.390,114.500,576.000
1779967017.9908473,5.032,11.440,114.200,576.000
1779967017.9945428,5.032,11.440,114.200,574.000
1779967017.997971,5.028,11.370,113.800,570.000
1779967018.0018456,5.032,11.350,113.600,570.000
1779967018.0055075,5.036,11.440,113.900,574.000
1779967018.0088768,5.032,11.430,114.400,576.000
1779967018.012863,5.032,11.410,113.600,570.000
1779967018.0164893,5.032,11.350,113.500,570.000
1779967018.0198677,5.028,11.370,113.800,574.000
1779967018.0237186,5.032,11.460,114.600,574.000
1779967018.0267966,5.032,11.410,114.200,574.000
1779967018.0308177,5.032,11.360,113.400,570.000
1779967018.034764,5.032,11.380,113.600,570.000
1779967018.037855,5.028,11.380,114.100,574.000
1779967018.0417879,5.032,11.420,114.400,576.000
1779967018.0457354,5.032,11.430,114.500,576.000
1779967018.0490763,5.032,11.360,113.600,574.000
1779967018.0528524,5.032,11.390,113.700,574.000
1779967018.056687,5.032,11.410,114.400,574.000
1779967018.0599277,5.036,11.440,114.300,576.000
1779967018.064165,5.032,11.400,113.600,570.000
1779967018.0676293,5.028,11.350,113.600,570.000
1779967018.070861,5.032,11.390,113.700,576.000
1779967018.0748498,5.032,11.450,114.400,576.000
1779967018.0787299,5.032,11.390,114.100,574.000
1779967018.0817835,5.032,11.360,113.600,574.000
1779967018.085755,5.032,11.380,113.800,574.000
1779967018.0896006,5.032,11.380,114.000,574.000
1779967018.0928185,5.028,11.430,114.200,574.000
1779967018.0970488,5.032,11.420,114.100,574.000
1779967018.100668,5.036,11.350,113.900,574.000
1779967018.1039739,5.032,11.380,113.700,574.000
1779967018.107856,5.032,11.440,114.200,574.000
1779967018.1117475,5.032,11.430,114.200,574.000
1779967018.11478,5.032,11.410,114.100,570.000
1779967018.1188576,5.032,11.380,113.700,574.000
1779967018.121826,5.032,11.370,113.800,570.000
1779967018.1257823,5.032,11.430,114.200,574.000
1779967018.1298406,5.032,11.430,114.600,574.000
1779967018.1328285,5.032,11.350,113.600,570.000
1779967018.1367931,5.032,11.380,113.900,574.000
1779967018.1406622,5.032,11.360,114.300,576.000
1779967018.1438184,5.032,11.430,114.400,576.000
1779967018.1479454,5.032,11.430,114.200,576.000
1779967018.1515884,5.032,11.370,113.900,574.000
1779967018.154748,5.028,11.370,113.800,574.000
1779967018.1587968,5.032,11.450,114.000,574.000
1779967018.1625178,5.028,11.430,114.100,576.000
1779967018.1658313,5.032,11.420,113.500,570.000
1779967018.1698165,5.032,11.360,113.800,574.000
1779967018.1736863,5.028,11.350,113.500,574.000
1779967018.1769066,5.032,11.430,114.500,576.000
1779967018.1808937,5.036,11.410,114.400,576.000
1779967018.1845305,5.032,11.380,113.600,570.000
1779967018.187915,5.032,11.380,113.800,574.000
1779967018.1920397,5.028,11.390,110.500,558.000
1779967018.1955805,5.036,10.200,102.300,514.000
1779967018.1988647,5.036,10.210,102.000,514.000
1779967018.2029266,5.040,10.140,101.500,512.000
1779967018.2065084,5.036,10.170,101.400,512.000
1779967018.2099047,5.036,10.220,102.100,514.000
1779967018.21391,5.036,10.200,102.000,514.000
1779967018.2168863,5.032,10.170,101.900,514.000
1779967018.2208953,5.036,10.140,101.500,512.000
1779967018.224829,5.036,10.130,101.700,512.000
1779967018.227769,5.040,10.220,102.200,514.000
1779967018.2317884,5.036,10.200,102.100,514.000
1779967018.235638,5.036,10.200,101.300,512.000
1779967018.2393124,5.036,10.140,101.500,512.000
1779967018.2429268,5.036,10.120,101.300,512.000
1779967018.2465844,5.040,10.200,102.200,514.000
1779967018.2498055,5.036,10.190,102.100,514.000
1779967018.253891,5.036,10.150,101.400,512.000
1779967018.2576087,5.036,10.140,101.800,512.000
1779967018.260843,5.036,10.170,102.200,514.000
1779967018.2648664,5.036,10.200,102.000,512.000
1779967018.2686663,5.036,10.210,101.900,514.000
1779967018.2718248,5.036,10.160,101.300,512.000
1779967018.2757144,5.036,10.170,101.400,512.000
1779967018.2795763,5.036,10.220,102.300,514.000
1779967018.2829375,5.036,10.210,101.800,512.000
1779967018.286772,5.036,10.220,101.200,512.000
1779967018.2899327,5.036,10.160,101.600,512.000
1779967018.2937179,5.036,10.170,101.600,512.000
1779967018.2978384,5.036,10.230,102.300,514.000
1779967018.3015347,5.036,10.230,102.100,514.000
1779967018.3048048,5.036,10.200,101.700,514.000
1779967018.3089955,5.036,10.140,101.400,512.000
1779967018.3119044,5.040,10.150,102.200,512.000
1779967018.3158808,5.040,10.220,101.900,514.000
1779967018.3198853,5.036,10.210,102.300,512.000
1779967018.3228617,5.036,10.130,101.600,512.000
1779967018.3268871,5.032,10.140,101.400,512.000
1779967018.330673,5.036,10.190,101.900,514.000
1779967018.3338015,5.036,10.210,102.000,514.000
1779967018.3379805,5.040,10.210,101.900,512.000
1779967018.34189,5.036,10.150,101.600,512.000
1779967018.3448477,5.036,10.180,101.300,512.000
1779967018.348778,5.036,10.230,101.900,514.000
1779967018.3525727,5.036,10.180,102.100,514.000
1779967018.3558657,5.036,10.130,101.700,512.000
1779967018.3598607,5.036,10.150,101.700,512.000
1779967018.3636422,5.036,10.160,101.400,514.000
1779967018.366898,5.040,10.190,102.000,514.000
1779967018.3708782,5.036,10.200,102.200,514.000
1779967018.3746088,5.036,10.160,101.400,512.000
1779967018.3779845,5.036,10.160,101.400,512.000
1779967018.382089,5.036,10.210,102.000,514.000
1779967018.3848956,5.036,10.220,102.000,514.000
1779967018.3889174,5.036,10.210,101.500,512.000
1779967018.3929334,5.036,10.160,101.500,512.000
1779967018.3965278,5.036,10.140,101.600,512.000
1779967018.3998075,5.036,10.200,101.900,514.000
1779967018.4037979,5.036,10.220,102.000,514.000
1779967018.4068513,5.036,10.140,101.300,512.000
1779967018.4107819,5.036,10.150,101.500,512.000
1779967018.4148734,5.036,10.170,102.200,514.000
1779967018.4178743,5.036,10.190,102.200,514.000
1779967018.4218934,5.036,10.210,102.100,514.000
1779967018.4257634,5.032,10.150,101.500,512.000
1779967018.4288087,5.036,10.140,101.400,512.000
1779967018.4328227,5.036,10.220,102.400,514.000
1779967018.4367826,5.036,10.220,101.900,514.000
1779967018.4399085,5.040,10.220,101.900,514.000
1779967018.4439023,5.036,10.160,101.500,512.000
1779967018.447523,5.036,10.160,101.500,512.000
1779967018.4507222,5.036,10.230,102.200,514.000
1779967018.4548335,5.036,10.210,102.400,514.000
1779967018.4586487,5.036,10.190,101.400,512.000
1779967018.4618738,5.036,10.130,101.200,512.000
1779967018.465857,5.036,10.160,101.500,512.000
1779967018.4696007,5.036,10.200,102.200,514.000
1779967018.4728143,5.036,10.230,102.100,514.000
1779967018.4768057,5.036,10.160,101.600,512.000
1779967018.480476,5.036,10.130,101.400,512.000
1779967018.4842927,5.036,10.140,102.100,514.000
1779967018.488538,5.036,10.190,102.000,514.000
1779967018.4918337,5.036,10.220,102.100,514.000
1779967018.495129,5.032,10.150,101.200,512.000
1779967018.4988668,5.036,10.160,101.700,512.000
1779967018.5019946,5.036,10.200,102.100,514.000
1779967018.5060012,5.036,10.210,102.400,514.000
1779967018.5099509,5.032,10.200,101.600,512.000
1779967018.5128133,5.036,10.140,101.600,512.000
1779967018.5167682,5.036,10.180,101.300,512.000
1779967018.5207126,5.036,10.200,102.200,514.000
1779967018.5238142,5.036,10.220,102.200,514.000
1779967018.527777,5.036,10.160,101.300,512.000
1779967018.5318053,5.036,10.160,101.400,512.000
1779967018.5348058,5.036,10.140,101.800,514.000
1779967018.538799,5.036,10.220,102.000,514.000
1779967018.5426633,5.036,10.210,101.900,514.000
1779967018.5460207,5.036,10.170,101.700,512.000
1779967018.5498803,5.036,10.170,101.400,512.000
1779967018.55383,5.036,10.180,102.300,514.000
1779967018.5568972,5.036,10.210,101.900,514.000
1779967018.5609362,5.040,10.220,102.000,512.000
1779967018.5647585,5.036,10.160,101.400,512.000
1779967018.5678341,5.040,10.180,101.500,514.000
1779967018.5719824,5.036,10.210,102.200,514.000
1779967018.5756886,5.036,10.200,102.100,514.000
1779967018.578849,5.036,10.140,101.400,512.000
1779967018.5829608,5.036,10.170,101.600,512.000
1779967018.5866342,5.036,10.170,101.500,514.000
1779967018.5900545,5.040,10.230,102.100,514.000
1779967018.5939229,5.040,10.200,102.200,514.000
1779967018.5972617,5.036,10.130,101.300,512.000
1779967018.6008255,5.036,10.150,101.600,512.000
1779967018.60492,5.032,10.210,102.100,514.000
1779967018.607863,5.036,10.210,102.200,514.000
1779967018.6119123,5.036,10.190,102.300,512.000
1779967018.615846,5.036,10.150,101.500,512.000
1779967018.618811,5.036,10.160,101.500,512.000
1779967018.6229265,5.036,10.190,102.100,514.000
1779967018.6266768,5.036,10.220,102.100,514.000
1779967018.629869,5.036,10.150,101.100,508.000
1779967018.6338942,5.040,10.160,101.500,512.000
1779967018.6376748,5.036,10.140,101.400,514.000
1779967018.640831,5.036,10.200,102.000,514.000
1779967018.6448858,5.040,10.200,102.200,514.000
1779967018.6485975,5.036,10.140,101.500,512.000
1779967018.6518981,5.036,10.130,101.400,512.000
1779967018.655733,5.036,10.190,101.900,514.000
1779967018.6596,5.036,10.220,102.300,514.000
1779967018.662675,5.036,10.230,101.900,514.000
1779967018.6667278,5.036,10.140,101.400,512.000
1779967018.6699424,5.032,10.140,101.400,512.000
1779967018.6737256,5.036,10.220,102.000,514.000
1779967018.6778064,5.036,10.200,102.100,514.000
1779967018.680783,5.036,10.190,101.300,512.000
1779967018.6849134,5.036,10.140,101.400,512.000
1779967018.6890073,5.036,10.150,101.400,512.000
1779967018.6918702,5.036,10.210,102.000,514.000
1779967018.6957471,5.036,10.230,102.000,514.000
1779967018.6997268,5.036,10.140,101.400,512.000
1779967018.7027223,5.036,10.150,101.200,512.000
1779967018.7067711,5.036,10.130,102.000,514.000
1779967018.7105677,5.040,10.220,101.900,514.000
1779967018.7138376,5.036,10.200,102.200,514.000
1779967018.7177758,5.036,10.120,101.300,512.000
1779967018.7215755,5.036,10.130,101.200,508.000
1779967018.7248547,5.036,10.240,102.000,514.000
1779967018.728875,5.036,10.210,102.100,514.000
1779967018.732625,5.036,10.210,101.400,512.000
1779967018.7358892,5.036,10.160,101.600,512.000
1779967018.7398925,5.036,10.120,101.700,512.000
1779967018.7435699,5.036,10.220,102.000,512.000
1779967018.7468302,5.036,10.220,101.900,514.000
1779967018.7508526,5.036,10.140,101.200,512.000
1779967018.7546158,5.032,10.130,101.300,512.000
1779967018.7578745,5.040,10.160,101.900,514.000
1779967018.761795,5.036,10.200,102.000,512.000
1779967018.7655172,5.040,10.190,102.000,514.000
1779967018.7688127,5.036,10.160,101.300,512.000
1779967018.7727866,5.036,10.150,101.400,512.000
1779967018.7757947,5.036,10.180,101.900,514.000
1779967018.779805,5.036,10.210,101.800,512.000
1779967018.7838063,5.036,10.190,102.200,514.000
1779967018.7868571,5.036,10.140,101.600,512.000
1779967018.7911756,5.036,10.160,101.300,512.000
1779967018.794769,5.036,10.200,102.100,514.000
1779967018.797698,5.036,10.210,102.100,514.000
1779967018.8019526,5.036,10.190,101.100,512.000
1779967018.8056765,5.036,10.130,101.100,508.000
1779967018.808963,5.036,10.150,101.400,514.000
1779967018.812765,5.036,10.200,102.000,514.000
1779967018.8165505,5.036,10.210,101.900,514.000
1779967018.8197896,5.040,10.160,101.600,512.000
1779967018.8237963,5.036,10.120,101.600,512.000
1779967018.8276742,5.036,10.160,102.100,512.000
1779967018.8308938,5.036,10.200,101.900,514.000
1779967018.8348825,5.032,10.180,102.000,512.000
1779967018.8385742,5.036,10.170,101.600,512.000
1779967018.8418825,5.036,10.120,101.700,512.000
1779967018.8456953,5.036,10.210,101.900,514.000
1779967018.8489244,5.032,10.200,101.800,512.000
1779967018.8529139,5.040,10.170,101.700,512.000
1779967018.8568373,5.036,10.110,101.100,508.000
1779967018.859875,5.036,10.160,101.200,514.000
1779967018.863795,5.040,10.190,102.100,514.000
1779967018.867805,5.036,10.190,101.900,512.000
1779967018.8708045,5.040,10.130,101.600,512.000
1779967018.8747756,5.040,10.130,101.400,512.000
1779967018.8788269,5.036,10.180,102.300,514.000
1779967018.881797,5.036,10.200,102.100,514.000
1779967018.8858428,5.036,10.220,102.200,514.000
1779967018.8895566,5.036,10.130,101.300,512.000
1779967018.8929324,5.036,10.140,101.800,512.000
1779967018.8967953,5.036,10.200,101.900,514.000
1779967018.900559,5.036,10.200,102.100,514.000
1779967018.9043314,5.032,10.200,101.400,512.000
1779967018.9079874,5.036,10.150,101.500,512.000
1779967018.9116046,5.040,10.150,101.500,512.000
1779967018.914762,5.036,10.200,102.100,514.000
1779967018.9187994,5.036,10.200,102.000,514.000
1779967018.922594,5.036,10.110,101.400,512.000
1779967018.925799,5.036,10.160,101.300,512.000
1779967018.9297824,5.036,10.130,102.100,514.000
1779967018.9334505,5.036,10.190,102.200,514.000
1779967018.9368112,5.040,10.230,102.100,514.000
1779967018.94087,5.036,10.170,101.300,512.000
1779967018.944539,5.032,10.170,101.400,512.000
1779967018.9478877,5.036,10.200,102.100,514.000
1779967018.9520407,5.036,10.190,102.100,514.000
1779967018.9555166,5.040,10.200,101.400,512.000
1779967018.9590573,5.036,10.140,101.500,512.000
1779967018.9628153,5.036,10.140,101.300,512.000
1779967018.9657393,5.036,10.190,102.300,512.000
1779967018.9697742,5.036,10.220,102.100,514.000
1779967018.9737597,5.036,10.180,101.300,512.000
1779967018.976727,5.036,10.140,101.400,512.000
1779967018.980921,5.036,10.130,102.200,514.000
1779967018.9846265,5.036,10.210,102.200,514.000
1779967018.9878337,5.036,10.200,101.900,514.000
1779967018.9917886,5.036,10.140,101.500,508.000
1779967018.9957514,5.036,10.140,101.200,512.000
1779967018.9988198,5.036,10.180,101.900,514.000
1779967019.002835,5.036,10.200,101.800,512.000
1779967019.0066292,5.032,10.220,102.200,514.000
1779967019.0098002,5.036,10.140,101.200,512.000
1779967019.0138233,5.036,10.130,101.500,512.000
1779967019.0175934,5.040,10.200,102.100,514.000
1779967019.0207665,5.036,10.200,102.000,514.000
1779967019.0248535,5.036,10.200,101.600,512.000
1779967019.0278733,5.036,10.140,101.400,512.000
1779967019.0318787,5.036,10.140,101.700,512.000
1779967019.035904,5.036,10.210,102.100,514.000
1779967019.0395212,5.032,10.210,102.100,514.000
1779967019.0427907,5.036,10.150,101.400,512.000
1779967019.046798,5.036,10.130,101.600,512.000
1779967019.0505135,5.036,10.120,102.600,514.000
1779967019.0538433,5.036,10.200,101.900,514.000
1779967019.0577395,5.036,10.200,101.900,512.000
1779967019.0615435,5.036,10.160,101.400,512.000
1779967019.0648813,5.036,10.150,101.500,512.000
1779967019.0689867,5.036,10.210,102.100,514.000
1779967019.0718179,5.036,10.210,101.800,512.000
1779967019.0758667,5.040,10.200,101.600,512.000
1779967019.0797517,5.040,10.140,101.500,512.000
1779967019.0828607,5.036,10.130,101.400,514.000
1779967019.086874,5.036,10.220,102.000,514.000
1779967019.0907004,5.036,10.200,102.000,514.000
1779967019.0939195,5.036,10.150,101.400,512.000
1779967019.097909,5.036,10.110,101.300,512.000
1779967019.1016207,5.036,10.140,102.000,514.000
1779967019.1049192,5.036,10.190,101.900,514.000
1779967019.1088476,5.036,10.200,101.900,514.000
1779967019.1119366,5.036,10.140,101.700,512.000
1779967019.1158156,5.040,10.140,101.200,512.000
1779967019.120038,5.036,10.190,102.100,514.000
1779967019.1235845,5.036,10.220,101.900,514.000
1779967019.1268785,5.040,10.230,101.300,512.000
1779967019.1308603,5.036,10.160,101.300,512.000
1779967019.1346197,5.036,10.140,101.500,512.000
1779967019.1378562,5.036,10.190,101.900,512.000
1779967019.1418788,5.036,10.200,102.100,514.000
1779967019.1449203,5.036,10.130,101.600,512.000
1779967019.148825,5.036,10.140,101.500,512.000
1779967019.1527562,5.032,10.120,102.000,514.000
1779967019.1558511,5.036,10.200,101.800,512.000
1779967019.1598055,5.036,10.190,102.100,514.000
1779967019.16387,5.040,10.160,101.400,512.000
1779967019.1667445,5.036,10.130,101.400,512.000
1779967019.1714206,5.036,10.180,102.100,514.000
1779967019.174695,5.036,10.210,101.900,514.000
1779967019.177828,5.036,10.200,101.300,512.000
1779967019.1818364,5.036,10.140,101.500,512.000
1779967019.185659,5.036,10.120,101.300,512.000
1779967019.1887627,5.036,10.220,102.000,514.000
1779967019.192929,5.036,10.170,101.700,514.000
1779967019.1967292,5.036,10.180,101.300,512.000
1779967019.1997702,5.036,10.140,101.300,512.000
1779967019.204372,5.036,10.130,101.900,514.000
1779967019.2075927,5.032,10.230,101.900,514.000
1779967019.210863,5.036,10.190,102.300,514.000
1779967019.2148452,5.036,10.130,101.400,512.000
1779967019.2185287,5.036,10.170,101.400,512.000
1779967019.2218978,5.036,10.190,101.900,514.000
1779967019.2258723,5.036,10.200,102.100,514.000
1779967019.229628,5.036,10.290,111.300,560.000
1779967019.2329004,5.032,10.400,101.900,514.000
1779967019.2368617,5.036,10.180,101.400,512.000
1779967019.2398667,5.032,10.250,102.500,518.000
1779967019.2438028,5.036,10.250,102.500,518.000
1779967019.2478986,5.036,10.260,101.900,514.000
1779967019.2506945,5.036,10.230,102.200,514.000
1779967019.2548747,5.036,10.220,102.300,514.000
1779967019.2588625,5.036,10.240,102.100,518.000
1779967019.2618363,5.036,10.210,107.600,540.000
1779967019.2658713,5.028,11.830,113.500,574.000
1779967019.2697947,5.028,11.370,113.600,570.000
1779967019.2728746,5.032,11.350,114.200,576.000
1779967019.276909,5.032,11.400,114.100,574.000
1779967019.2806602,5.032,11.400,114.300,576.000
1779967019.283888,5.032,11.380,113.800,570.000
1779967019.2879155,5.028,11.380,113.400,570.000
1779967019.2915626,5.032,11.460,114.500,576.000
1779967019.2949378,5.028,11.440,114.300,576.000
1779967019.2995164,5.032,11.390,113.900,570.000
1779967019.302687,5.032,11.360,113.700,574.000
1779967019.3058016,5.032,11.370,113.600,574.000
1779967019.3100023,5.032,11.420,114.400,576.000
1779967019.313623,5.032,11.420,114.100,574.000
1779967019.317012,5.032,11.350,113.500,570.000
1779967019.3209727,5.032,11.370,113.500,570.000
1779967019.3246381,5.032,11.360,113.700,576.000
1779967019.3279724,5.028,11.440,114.500,576.000
1779967019.3318558,5.036,11.420,114.300,576.000
1779967019.3355253,5.032,11.360,113.700,570.000
1779967019.338826,5.028,11.360,113.600,570.000
1779967019.3428514,5.032,11.430,114.300,576.000
1779967019.3464649,5.032,11.410,114.300,576.000
1779967019.3498466,5.032,11.400,114.000,574.000
1779967019.353891,5.032,11.360,113.800,574.000
1779967019.35678,5.032,11.370,113.500,570.000
1779967019.3608456,5.032,11.410,114.000,574.000
1779967019.3648086,5.036,11.420,114.300,576.000
1779967019.3677855,5.032,11.360,113.900,574.000
1779967019.3717365,5.028,11.370,113.700,570.000
1779967019.3755145,5.032,11.370,113.700,576.000
1779967019.378732,5.032,11.440,114.300,576.000
1779967019.3828037,5.032,11.400,113.900,576.000
1779967019.3866603,5.032,11.360,113.700,570.000
1779967019.38981,5.032,11.370,113.600,574.000
1779967019.393861,5.032,11.440,114.300,576.000
1779967019.397622,5.028,11.440,114.200,576.000
1779967019.400846,5.032,11.390,113.600,570.000
1779967019.4049077,5.032,11.380,113.700,574.000
1779967019.4086626,5.032,11.360,113.600,574.000
1779967019.4118755,5.032,11.440,114.200,574.000
1779967019.4158437,5.032,11.420,114.200,574.000
1779967019.4195764,5.032,11.390,113.500,570.000
1779967019.4227035,5.028,11.350,113.700,574.000
1779967019.4268727,5.032,11.370,114.100,574.000
1779967019.4304307,5.032,11.420,114.000,574.000
1779967019.4337013,5.028,11.430,114.200,574.000
1779967019.437774,5.028,11.350,113.700,574.000
1779967019.440782,5.036,11.380,113.800,570.000
1779967019.444865,5.032,11.390,114.300,576.000
1779967019.4488857,5.032,11.420,114.000,576.000
1779967019.4518688,5.028,11.440,114.200,574.000
1779967019.4558809,5.028,11.380,113.600,570.000
1779967019.459758,5.036,11.380,113.800,574.000
1779967019.462854,5.032,11.430,114.300,576.000
1779967019.4669487,5.032,11.400,114.200,574.000
1779967019.4707112,5.032,11.430,113.600,570.000
1779967019.4737816,5.028,11.390,113.800,570.000
1779967019.4777403,5.032,11.360,113.900,574.000
1779967019.4815903,5.032,11.410,114.500,574.000
1779967019.4847124,5.036,11.410,114.000,574.000
1779967019.4887543,5.028,11.350,113.600,570.000
1779967019.4926224,5.032,11.350,113.700,574.000
1779967019.4958634,5.032,11.370,114.200,574.000
1779967019.499869,5.032,11.430,114.300,574.000
1779967019.5036778,5.032,11.410,114.300,576.000
1779967019.5068278,5.032,11.350,113.800,574.000
1779967019.5108824,5.032,11.360,113.800,574.000
1779967019.5144846,5.032,11.400,114.100,574.000
1779967019.5178308,5.032,11.410,114.000,574.000
1779967019.5217497,5.032,11.380,113.600,570.000
1779967019.525546,5.032,11.360,113.600,570.000
1779967019.528797,5.032,11.370,113.500,570.000
1779967019.5326958,5.032,11.420,114.200,574.000
1779967019.5357738,5.032,11.440,114.100,574.000
1779967019.53986,5.028,11.400,113.700,574.000
1779967019.5438635,5.032,11.390,113.700,570.000
1779967019.5468786,5.028,11.370,113.900,576.000
1779967019.5508933,5.032,11.440,114.100,574.000
1779967019.5547948,5.032,11.420,114.100,574.000
1779967019.5577657,5.036,11.390,113.800,574.000
1779967019.5618129,5.032,11.390,113.800,574.000
1779967019.5657294,5.028,11.380,114.200,574.000
1779967019.568704,5.032,11.430,113.900,574.000
1779967019.5728135,5.032,11.410,114.200,570.000
1779967019.5766358,5.036,11.370,113.800,574.000
1779967019.5797026,5.032,11.360,113.900,574.000
1779967019.583774,5.032,11.420,114.200,574.000
1779967019.5876813,5.032,11.430,114.100,574.000
1779967019.5908659,5.032,11.390,113.900,570.000
1779967019.5950959,5.032,11.400,113.800,574.000
1779967019.5988073,5.032,11.400,113.800,576.000
1779967019.6020904,5.028,11.420,114.300,576.000
1779967019.605802,5.036,11.410,114.100,574.000
1779967019.6097438,5.032,11.360,113.400,570.000
1779967019.6130555,5.032,11.370,113.800,574.000
1779967019.6170547,5.032,11.410,114.200,574.000
1779967019.620739,5.028,11.440,114.300,576.000
1779967019.623855,5.032,11.430,113.900,574.000
1779967019.6278615,5.032,11.330,113.700,574.000
1779967019.6309798,5.032,11.330,113.700,574.000
1779967019.635051,5.032,11.450,114.200,574.000
1779967019.6389759,5.032,11.420,114.400,574.000
1779967019.6419582,5.032,11.400,113.800,574.000
1779967019.6459486,5.032,11.350,113.800,574.000
1779967019.6497838,5.028,11.370,114.200,574.000
1779967019.652832,5.032,11.430,114.200,574.000
1779967019.6570697,5.028,11.420,114.200,574.000
1779967019.6607058,5.032,11.350,113.700,574.000
1779967019.6639926,5.032,11.400,113.600,574.000
1779967019.667922,5.032,11.380,114.100,574.000
1779967019.6717744,5.032,11.430,113.900,576.000
1779967019.6747787,5.032,11.420,114.200,574.000
1779967019.6788497,5.028,11.350,114.000,574.000
1779967019.682642,5.032,11.380,113.600,570.000
1779967019.6859288,5.032,11.420,114.600,576.000
1779967019.6899283,5.032,11.440,114.400,576.000
1779967019.6936307,5.032,11.390,113.700,574.000
1779967019.6968474,5.032,11.370,113.600,570.000
